"iso3c","year","BankAcc","BankBranches","StockOutTop10","PrivateCredit","MarketCap","NIM","MarketTurn","ZScore","StockVol"
"GEO",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GEO",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GEO",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GEO",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GEO",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GEO",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GEO",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GEO",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GEO",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GEO",1995,NA,NA,NA,6.11404,NA,NA,NA,NA,NA
"GEO",1996,NA,NA,NA,3.57389,NA,58.6299,NA,9.71033,NA
"GEO",1997,NA,NA,NA,3.32461,NA,36.4409,NA,10.7281,NA
"GEO",1998,NA,NA,NA,4.1319,NA,22.7455,NA,9.67878,NA
"GEO",1999,NA,NA,NA,5.11314,NA,18.6526,NA,9.35267,NA
"GEO",2000,NA,NA,NA,6.50917,0.765567,15.6014,12.8168,8.2801,NA
"GEO",2001,NA,NA,NA,7.06726,1.71965,15.0796,11.5599,8.04786,NA
"GEO",2002,NA,NA,NA,7.3688,2.79036,17.0378,4.01036,8.72319,NA
"GEO",2003,NA,NA,NA,7.86072,3.81245,15.5278,0.52573,7.87,NA
"GEO",2004,"209.168","10.2583",NA,8.67402,4.14375,11.6514,11.7714,6.05855,NA
"GEO",2005,"355.764","11.7398",NA,11.5083,4.39974,10.679,13.4826,6.40008,NA
"GEO",2006,"443.571","14.0654",NA,15.9525,6.61506,9.78203,18.5731,6.92325,NA
"GEO",2007,"497.075","17.0974",NA,22.0582,10.1837,8.9585,4.36426,6.43487,NA
"GEO",2008,"556.146","21.8592",NA,29.2253,7.62749,10.5631,0.844949,4.72696,NA
"GEO",2009,"599.575","20.7503",NA,33.0934,4.6484,9.92174,0.370741,5.27454,NA
"GEO",2010,"683.992","21.2279",NA,29.3478,7.38584,9.08433,0.335038,5.70595,NA
"GEO",2011,"732.548","23.5996",NA,29.9356,6.73095,9.32806,0.151968,5.60692,NA
"GEO",2012,"823.039","27.9689",NA,32.4754,5.54268,9.04955,0.246466,6.15735,NA
"GEO",2013,"805.094","32.8402",NA,36.7598,NA,8.30255,NA,6.45616,NA
"GEO",2014,"869.566","32.3294",NA,41.0144,NA,8.13813,NA,6.37868,NA
"GEO",2015,"894.895","32.0659",NA,45.7593,NA,7.50297,NA,5.50605,NA
"GEO",2016,"973.906","32.6027",NA,51.7071,NA,6.55591,NA,5.06486,NA
"GEO",2017,"1059.04","33.0913",NA,54.9614,NA,6.85179,NA,5.18573,NA
"DEU",1980,NA,NA,NA,70.907,8.07788,NA,18.5014,NA,NA
"DEU",1981,NA,NA,NA,73.6893,7.59533,NA,22.6214,NA,NA
"DEU",1982,NA,NA,NA,75.0175,8.2467,NA,23.1903,NA,NA
"DEU",1983,NA,NA,NA,76.0245,9.66222,NA,41.6349,NA,NA
"DEU",1984,NA,NA,NA,77.3011,10.5899,NA,35.1741,NA,NA
"DEU",1985,NA,NA,NA,78.9157,17.4392,NA,67.268,NA,NA
"DEU",1986,NA,NA,NA,78.4833,23.9819,NA,60.7412,NA,NA
"DEU",1987,NA,NA,NA,79.2971,20.571,NA,159.529,NA,NA
"DEU",1988,NA,NA,NA,77.9502,17.0164,NA,145.376,NA,NA
"DEU",1989,NA,NA,NA,77.3218,21.5455,NA,115.912,NA,15.6134
"DEU",1990,NA,NA,NA,79.5848,22.1997,NA,138.452,NA,21.9243
"DEU",1991,NA,NA,NA,102.187,23.6902,NA,99.2054,NA,24.0212
"DEU",1992,NA,NA,NA,85.5144,17.1495,NA,118.12,NA,16.926
"DEU",1993,NA,NA,NA,90.9288,18.3491,NA,139.523,NA,13.1947
"DEU",1994,NA,NA,NA,93.527,21.6338,NA,126.501,NA,13.9773
"DEU",1995,NA,NA,NA,95.6603,22.1202,NA,101.197,NA,13.7061
"DEU",1996,NA,NA,NA,100.219,24.3131,1.65506,24.6106,21.4125,11.7342
"DEU",1997,NA,NA,NA,104.912,31.687,1.59408,140.565,21.3765,14.8176
"DEU",1998,NA,NA,52.2321,109.221,42.5727,1.36608,153.794,22.4433,23.2814
"DEU",1999,NA,NA,48.5902,115.553,56.3228,1.26905,105.602,19.3896,26.7209
"DEU",2000,NA,NA,66,116.332,64.207,1.17222,145.945,19.9596,22.5947
"DEU",2001,NA,NA,55.3,111.14,59.1272,1.09571,112.805,19.3155,22.952
"DEU",2002,NA,NA,37.3781,110.752,43.6808,1.22227,95.9892,17.484,28.8939
"DEU",2003,NA,NA,41.013,109.868,37.9,1.022,107.119,14.1203,38.0801
"DEU",2004,NA,"21.3015",50.644,106.522,42.2135,1.05644,99.2603,13.2998,25.2379
"DEU",2005,NA,"20.2097",50.43,104.436,41.7784,0.91142,107.747,15.0092,14.1316
"DEU",2006,NA,"16.6951",58.6934,101.123,47.3483,1.04253,137.228,14.992,13.6424
"DEU",2007,NA,"16.3157",57.1063,96.6243,56.4318,0.993568,167.669,16.2639,15.4751
"DEU",2008,NA,"16.3244",63.7062,95.9298,45.0609,0.931086,247.783,9.48171,21.9472
"DEU",2009,NA,"15.865",49.5182,99.0006,34.1965,1.11547,152.955,14.2364,36.1243
"DEU",2010,NA,"15.7119",51.2249,90.579,38.8301,0.93686,112.646,16.6569,26.729
"DEU",2011,NA,"15.8465",49.2016,84.4168,35.8319,0.791779,116.87,15.3656,20.4421
"DEU",2012,NA,"14.1807",50.5526,83.2994,36.4217,0.812008,96.8366,17.1652,26.5954
"DEU",2013,NA,"14.8931",54.5775,81.4845,46.198,0.875356,75.7166,20.8331,18.5499
"DEU",2014,NA,"14.5507",55.3011,78.7984,47.1282,0.951697,69.0686,22.1253,14.4403
"DEU",2015,NA,"14.0467",54.8823,77.123,47.0319,0.724528,90.8372,23.4733,18.3396
"DEU",2016,NA,"13.5113",NA,75.7677,49.0441,0.80779,65.5776,24.5791,23.434
"DEU",2017,NA,"12.8978",56.3717,75.4829,54.2984,1.29253,77.722,26.3974,16.818
"GHA",1980,NA,NA,NA,1.31459,NA,NA,NA,NA,NA
"GHA",1981,NA,NA,NA,1.11064,NA,NA,NA,NA,NA
"GHA",1982,NA,NA,NA,0.947378,NA,NA,NA,NA,NA
"GHA",1983,NA,NA,NA,0.866146,NA,NA,NA,NA,NA
"GHA",1984,NA,NA,NA,1.05456,NA,NA,NA,NA,NA
"GHA",1985,NA,NA,NA,1.52133,NA,NA,NA,NA,NA
"GHA",1986,NA,NA,NA,1.75474,NA,NA,NA,NA,NA
"GHA",1987,NA,NA,NA,1.85215,NA,NA,NA,NA,NA
"GHA",1988,NA,NA,NA,1.76867,NA,NA,NA,NA,NA
"GHA",1989,NA,NA,NA,2.52484,NA,NA,NA,NA,NA
"GHA",1990,NA,NA,NA,2.92844,NA,NA,NA,NA,NA
"GHA",1991,NA,NA,NA,2.30566,NA,NA,NA,NA,NA
"GHA",1992,NA,NA,NA,2.37203,1.1669,NA,NA,NA,NA
"GHA",1993,NA,NA,NA,2.70545,1.91694,NA,3.58488,NA,NA
"GHA",1994,NA,NA,NA,2.69854,16.0955,NA,7.87376,NA,NA
"GHA",1995,NA,NA,NA,2.77281,26.7799,NA,1.08874,NA,NA
"GHA",1996,NA,NA,NA,2.92859,21.2703,14.2743,1.09485,7.25458,NA
"GHA",1997,NA,NA,NA,4.13289,18.8724,11.0359,3.17633,7.17178,NA
"GHA",1998,NA,NA,NA,5.10266,16.6785,16.502,4.58999,8.49124,NA
"GHA",1999,NA,NA,NA,6.30885,14.3583,11.4591,1.79453,6.29234,NA
"GHA",2000,NA,NA,NA,7.16277,9.80533,8.86516,1.42447,4.54305,NA
"GHA",2001,NA,NA,NA,6.87238,6.59341,14.5687,3.56701,5.81627,NA
"GHA",2002,NA,NA,NA,6.48745,4.90256,14.2819,3.30788,6.40956,NA
"GHA",2003,NA,NA,NA,6.70315,6.55368,13.2473,8.79442,7.22656,NA
"GHA",2004,NA,"3.06223",NA,7.12366,6.40934,11.5911,12.8031,6.72117,NA
"GHA",2005,"178.147","3.2293",NA,8.29105,5.26136,16.8067,9.03247,8.62157,NA
"GHA",2006,"208.768","3.59789",NA,9.68207,3.40411,13.0518,7.42695,7.88919,NA
"GHA",2007,"220.13","4.56253",NA,11.6386,6.23009,12.0931,9.42628,6.45931,NA
"GHA",2008,"247.324","4.7675",NA,13.5645,8.80733,9.20153,11.4151,5.77568,NA
"GHA",2009,"271.788","5.09572",NA,14.809,9.1123,9.05589,2.18826,6.6533,NA
"GHA",2010,"282.92","5.36097",NA,13.7782,8.47729,12.0208,3.73229,7.38422,NA
"GHA",2011,"346.306","5.37828",NA,13.0947,7.63294,9.24107,8.41371,7.2121,NA
"GHA",2012,"455.461","5.66646",NA,13.1988,7.46289,9.63511,1.72214,8.18473,9.3822
"GHA",2013,"456.351","5.82495",NA,14.1439,NA,11.7573,NA,8.97083,9.14468
"GHA",2014,"501.158","6.04661",NA,16.2199,NA,10.1626,NA,8.17522,7.9521
"GHA",2015,"595.37","7.12012",NA,17.8538,NA,11.1126,NA,7.91828,7.22403
"GHA",2016,"554.728","7.12831",NA,17.7557,NA,11.8922,NA,7.72156,6.76089
"GHA",2017,"627.307","8.59738",NA,15.9363,NA,11.1754,NA,8.98246,8.86714
"GIB",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GIB",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GIB",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GIB",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GIB",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GIB",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GIB",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GIB",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GIB",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GIB",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GIB",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GIB",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GIB",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GIB",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GIB",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GIB",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GIB",1996,NA,NA,NA,NA,NA,1.55541,NA,10.3862,NA
"GIB",1997,NA,NA,NA,NA,NA,2.27011,NA,12.4487,NA
"GIB",1998,NA,NA,NA,NA,NA,2.20451,NA,10.5635,NA
"GIB",1999,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GIB",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GIB",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GIB",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GIB",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GIB",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GIB",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GIB",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GIB",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GIB",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GIB",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GIB",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GIB",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GIB",2012,NA,NA,NA,NA,NA,NA,NA,56.9441,NA
"GIB",2013,NA,NA,NA,NA,NA,0.683182,NA,33.0943,NA
"GIB",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GIB",2015,NA,NA,NA,NA,NA,NA,NA,24.1386,NA
"GIB",2016,NA,NA,NA,NA,NA,0.912037,NA,35.2817,NA
"GIB",2017,NA,NA,NA,NA,NA,0.318769,NA,7.52059,NA
"GRC",1980,NA,NA,NA,33.6471,NA,NA,NA,NA,NA
"GRC",1981,NA,NA,NA,34.5711,NA,NA,NA,NA,NA
"GRC",1982,NA,NA,NA,34.4779,NA,NA,NA,NA,NA
"GRC",1983,NA,NA,NA,34.9995,NA,NA,NA,NA,NA
"GRC",1984,NA,NA,NA,33.2989,NA,NA,NA,NA,NA
"GRC",1985,NA,NA,NA,32.5243,NA,NA,NA,NA,NA
"GRC",1986,NA,NA,NA,33.5024,NA,NA,NA,NA,NA
"GRC",1987,NA,NA,NA,33.4272,NA,NA,NA,NA,NA
"GRC",1988,NA,NA,NA,29.7549,NA,NA,NA,NA,51.2122
"GRC",1989,NA,NA,NA,29.5284,6.21051,NA,11.1247,NA,27.3862
"GRC",1990,NA,NA,NA,29.2598,10.7227,NA,37.2463,NA,35.8765
"GRC",1991,NA,NA,NA,27.052,12.4753,NA,18.5563,NA,43.4205
"GRC",1992,NA,NA,NA,26.7891,9.48011,NA,14.5132,NA,26.3939
"GRC",1993,NA,NA,NA,26.1649,9.1849,NA,27.0465,NA,26.0868
"GRC",1994,NA,NA,NA,24.9972,11.2872,NA,38.9487,NA,26.6759
"GRC",1995,NA,NA,NA,26.1168,11.8432,NA,37.4357,NA,19.3431
"GRC",1996,NA,NA,NA,27.795,13.7937,3.55417,40.9727,4.37593,14.9282
"GRC",1997,NA,NA,NA,28.3805,19.21,3.23447,76.3931,4.2887,21.7256
"GRC",1998,NA,NA,93.4773,30.0402,38.2546,2.09071,84.4816,3.27962,33.2017
"GRC",1999,NA,NA,97.6553,34.2878,96.2058,0.928708,137.18,16.048,39.1214
"GRC",2000,NA,NA,71.6,40.722,109.89,1.04435,66.2782,13.3307,36.0401
"GRC",2001,NA,NA,64.5,48.8807,60.8667,0.259922,44.7918,6.51425,32.1404
"GRC",2002,NA,NA,55.4583,49.6721,50.7335,2.86826,26.2019,8.47158,25.9134
"GRC",2003,NA,NA,55.3825,52.7604,46.2171,3.58276,36.3012,5.66325,19.3873
"GRC",2004,NA,"34.1785",38.1027,57.2364,50.3003,6.72748,32.9735,4.52282,18.1483
"GRC",2005,NA,"35.3333",34.2771,66.0509,54.5221,3.6245,36.3901,4.46204,14.4057
"GRC",2006,NA,"38.1617",43.4854,70.8047,63.3028,3.1917,50.0211,4.85328,16.0084
"GRC",2007,NA,"40.2121",33.654,77.29,75.4112,3.11117,50.5963,5.07527,17.6147
"GRC",2008,NA,"42.6582",20.0131,85.6469,53.3163,2.63775,43.2845,3.42925,23.8585
"GRC",2009,NA,"42.2704",15.7372,88.9632,29.8396,2.45369,60.2343,4.37816,37.679
"GRC",2010,NA,"41.2588",11.7925,102.004,29.4937,2.33741,46.032,3.82512,36.6828
"GRC",2011,NA,"39.621",19.8865,119.208,18.2497,2.0478,43.7509,0.0167,34.5581
"GRC",2012,NA,"37.7083",22.3469,121.38,15.4424,1.78059,39.7431,2.45267,39.3997
"GRC",2013,NA,"32.5224",10.6416,119.807,26.7657,1.89131,37.3996,7.02595,37.5405
"GRC",2014,NA,"28.1651",16.8438,117.78,29.0216,1.99765,48.0455,5.11232,31.0567
"GRC",2015,NA,"26.8307",20.1539,114.236,22.3895,2.12129,40.7645,5.02442,42.413
"GRC",2016,NA,"24.6155",14.4078,108.795,20.0803,2.44144,31.1827,7.07796,44.821
"GRC",2017,NA,"22.8594",17.0856,101.738,21.7378,3.2375,34.458,8.28216,26.9172
"GRL",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GRL",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GRL",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GRL",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GRL",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GRL",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GRL",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GRL",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GRL",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GRL",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GRL",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GRL",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GRL",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GRL",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GRL",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GRL",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GRL",1996,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GRL",1997,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GRL",1998,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GRL",1999,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GRL",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GRL",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GRL",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GRL",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GRL",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GRL",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GRL",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GRL",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GRL",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GRL",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GRL",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GRL",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GRL",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GRL",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GRL",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GRL",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GRL",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GRL",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GRD",1980,NA,NA,NA,22.6003,NA,NA,NA,NA,NA
"GRD",1981,NA,NA,NA,23.9581,NA,NA,NA,NA,NA
"GRD",1982,NA,NA,NA,22.8464,NA,NA,NA,NA,NA
"GRD",1983,NA,NA,NA,21.7917,NA,NA,NA,NA,NA
"GRD",1984,NA,NA,NA,20.1364,NA,NA,NA,NA,NA
"GRD",1985,NA,NA,NA,21.1227,NA,NA,NA,NA,NA
"GRD",1986,NA,NA,NA,25.961,NA,NA,NA,NA,NA
"GRD",1987,NA,NA,NA,29.2503,NA,NA,NA,NA,NA
"GRD",1988,NA,NA,NA,31.486,NA,NA,NA,NA,NA
"GRD",1989,NA,NA,NA,33.8316,NA,NA,NA,NA,NA
"GRD",1990,NA,NA,NA,36.175,NA,NA,NA,NA,NA
"GRD",1991,NA,NA,NA,34.4412,NA,NA,NA,NA,NA
"GRD",1992,NA,NA,NA,36.3398,NA,NA,NA,NA,NA
"GRD",1993,NA,NA,NA,43.3921,NA,NA,NA,NA,NA
"GRD",1994,NA,NA,NA,47.0721,NA,NA,NA,NA,NA
"GRD",1995,NA,NA,NA,46.4688,NA,NA,NA,NA,NA
"GRD",1996,NA,NA,NA,47.121,NA,6.10465,NA,12.6511,NA
"GRD",1997,NA,NA,NA,50.8238,NA,6.16967,NA,12.9272,NA
"GRD",1998,NA,NA,NA,52.6848,NA,6.35641,NA,12.2501,NA
"GRD",1999,NA,NA,NA,55.3485,NA,5.94059,NA,12.3554,NA
"GRD",2000,NA,NA,NA,58.0555,NA,5.83691,NA,12.4433,NA
"GRD",2001,NA,NA,NA,62.4269,NA,5.64455,NA,12.8786,NA
"GRD",2002,NA,NA,NA,60.9163,NA,5.40176,NA,14.6828,NA
"GRD",2003,NA,NA,NA,57.2472,NA,3.22004,NA,15.2023,NA
"GRD",2004,NA,"38.078",NA,59.7089,NA,7.47082,NA,13.1722,NA
"GRD",2005,NA,"34.7102",NA,55.1019,NA,5.08205,NA,9.41584,NA
"GRD",2006,NA,"34.2053",NA,61.0456,NA,5.39084,NA,16.8299,NA
"GRD",2007,NA,"33.819",NA,63.5466,NA,5.53279,NA,14.5502,NA
"GRD",2008,NA,"33.5148",NA,67.0294,NA,5.29551,NA,14.9375,NA
"GRD",2009,NA,"33.2336",NA,76.5117,NA,5.26559,NA,14.1436,NA
"GRD",2010,NA,"32.9472",NA,82.938,NA,4.9864,NA,14.3648,NA
"GRD",2011,NA,"34.0283",NA,84.6435,NA,3.66762,NA,15.3186,NA
"GRD",2012,NA,"35.0763",NA,83.1353,NA,5.15713,NA,16.7155,NA
"GRD",2013,NA,"34.8127",NA,76.5622,NA,4.71698,NA,13.4715,NA
"GRD",2014,NA,"34.5768",NA,67.0129,NA,4.48096,NA,13.0982,NA
"GRD",2015,NA,"34.3809",NA,58.1143,NA,4.27557,NA,13.1556,NA
"GRD",2016,NA,"25.3123",NA,54.0595,NA,4.279,NA,13.4297,NA
"GRD",2017,NA,"25.1816",NA,51.2489,NA,4.26354,NA,14.2287,NA
"GUM",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GUM",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GUM",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GUM",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GUM",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GUM",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GUM",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GUM",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GUM",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GUM",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GUM",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GUM",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GUM",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GUM",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GUM",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GUM",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GUM",1996,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GUM",1997,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GUM",1998,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GUM",1999,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GUM",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GUM",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GUM",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GUM",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GUM",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GUM",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GUM",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GUM",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GUM",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GUM",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GUM",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GUM",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GUM",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GUM",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GUM",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GUM",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GUM",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GUM",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GTM",1980,NA,NA,NA,15.8602,NA,NA,NA,NA,NA
"GTM",1981,NA,NA,NA,17.3993,NA,NA,NA,NA,NA
"GTM",1982,NA,NA,NA,18.3225,NA,NA,NA,NA,NA
"GTM",1983,NA,NA,NA,19.6923,NA,NA,NA,NA,NA
"GTM",1984,NA,NA,NA,20.4597,NA,NA,NA,NA,NA
"GTM",1985,NA,NA,NA,19.4451,NA,NA,NA,NA,NA
"GTM",1986,NA,NA,NA,16.0844,NA,NA,NA,NA,NA
"GTM",1987,NA,NA,NA,16.078,NA,NA,NA,NA,NA
"GTM",1988,NA,NA,NA,16.5532,NA,NA,NA,NA,NA
"GTM",1989,NA,NA,NA,15.6931,NA,NA,NA,NA,NA
"GTM",1990,NA,NA,NA,13.4577,NA,NA,NA,NA,NA
"GTM",1991,NA,NA,NA,12.1797,NA,NA,NA,NA,NA
"GTM",1992,NA,NA,NA,13.4387,NA,NA,NA,NA,NA
"GTM",1993,NA,NA,NA,14.2476,NA,NA,NA,NA,NA
"GTM",1994,NA,NA,NA,14.8505,NA,NA,NA,NA,NA
"GTM",1995,NA,NA,NA,17.6413,NA,NA,NA,NA,NA
"GTM",1996,NA,NA,NA,20.043,0.909155,8.83366,2.78786,16.7199,NA
"GTM",1997,NA,NA,NA,19.6699,0.873279,7.96908,4.50611,14.8967,NA
"GTM",1998,NA,NA,NA,20.3058,0.782382,6.64583,6.59054,14.2566,NA
"GTM",1999,NA,NA,NA,21.7788,NA,6.77316,NA,18.9847,NA
"GTM",2000,NA,NA,NA,21.6321,NA,7.92874,NA,17.3736,NA
"GTM",2001,NA,NA,NA,21.0504,NA,7.34294,NA,16.8404,NA
"GTM",2002,NA,NA,NA,20.3365,NA,7.35845,NA,16.6638,NA
"GTM",2003,NA,NA,NA,22.4694,NA,6.97436,NA,17.4023,NA
"GTM",2004,NA,"17.9427",NA,24.6339,NA,6.82424,NA,17.5069,NA
"GTM",2005,NA,"17.72",NA,24.2931,NA,6.83399,NA,16.4809,NA
"GTM",2006,NA,"17.3664",NA,25.0516,NA,5.86101,NA,14.9766,NA
"GTM",2007,NA,"27.6276",NA,25.9029,NA,6.90673,NA,16.6378,NA
"GTM",2008,NA,"30.2599",NA,26.0774,NA,6.68437,NA,18.6833,NA
"GTM",2009,NA,"32.6542",NA,25.149,NA,6.88963,NA,19.0911,NA
"GTM",2010,NA,"33.3784",NA,23.3391,NA,7.17959,NA,19.3086,NA
"GTM",2011,NA,"34.0906",NA,22.2267,NA,7.1986,NA,18.9966,NA
"GTM",2012,NA,"34.5812",NA,26.3527,NA,6.76759,NA,18.4681,NA
"GTM",2013,NA,"34.8241",NA,30.6961,NA,6.72329,NA,18.9035,NA
"GTM",2014,NA,"34.5577",NA,31.246,NA,6.41472,NA,19.0171,NA
"GTM",2015,NA,"34.3886",NA,31.8793,NA,5.93757,NA,18.8927,NA
"GTM",2016,NA,"33.3488",NA,32.8538,NA,5.80375,NA,18.1622,NA
"GTM",2017,NA,"32.5166",NA,32.2448,NA,5.72081,NA,18.7565,NA
"GIN",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GIN",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GIN",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GIN",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GIN",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GIN",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GIN",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GIN",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GIN",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GIN",1989,NA,NA,NA,2.65424,NA,NA,NA,NA,NA
"GIN",1990,NA,NA,NA,2.54722,NA,NA,NA,NA,NA
