"iso3c","year","Top10share","Top1share"
"BWA",1974,NA,NA
"BWA",1975,NA,NA
"BWA",1976,NA,NA
"BWA",1977,NA,NA
"BWA",1978,NA,NA
"BWA",1979,NA,NA
"BWA",1980,NA,NA
"BWA",1981,NA,NA
"BWA",1982,NA,NA
"BWA",1983,NA,NA
"BWA",1984,NA,NA
"BWA",1985,0.6035012651,0.2167260825
"BWA",1986,0.6143744586,0.2345240151
"BWA",1987,0.6252476616,0.2523219554
"BWA",1988,0.6361208482,0.2701198756
"BWA",1989,0.6469940526,0.2879178209
"BWA",1990,0.657867234,0.3057157358
"BWA",1991,0.6687404329,0.3235136813
"BWA",1992,0.6796136338,0.3413116194
"BWA",1993,0.690486823,0.3591095421
"BWA",1994,0.6908422997,0.3500931552
"BWA",1995,0.6911977988,0.3410767869
"BWA",1996,0.691553263,0.3320603948
"BWA",1997,0.6919087421,0.3230440009
"BWA",1998,0.6922642139,0.3140276128
"BWA",1999,0.6926196904,0.3050112238
"BWA",2000,0.6929751876,0.2959948423
"BWA",2001,0.6933306662,0.2869784479
"BWA",2002,0.6936861405,0.2779620567
"BWA",2003,0.6903982747,0.2800899062
"BWA",2004,0.6871103727,0.2822177381
"BWA",2005,0.6838224824,0.2843455649
"BWA",2006,0.6805345918,0.2864734026
"BWA",2007,0.6772467099,0.2886012528
"BWA",2008,0.6739588159,0.2907290852
"BWA",2009,0.6706709332,0.2928569104
"BWA",2010,0.6570455594,0.2817091116
"BWA",2011,0.6434201953,0.2705613115
"BWA",2012,0.6297948419,0.2594135033
"BWA",2013,0.6161694706,0.2482656904
"BWA",2014,0.6025440888,0.2371178856
"BWA",2015,0.5889187105,0.2259700767
"BWA",2016,0.5889187105,0.2259700767
"BWA",2017,0.5889187105,0.2259700767
"CAF",1960,NA,NA
"CAF",1961,NA,NA
"CAF",1962,NA,NA
"CAF",1963,NA,NA
"CAF",1964,NA,NA
"CAF",1965,NA,NA
"CAF",1966,NA,NA
"CAF",1967,NA,NA
"CAF",1968,NA,NA
"CAF",1969,NA,NA
"CAF",1970,NA,NA
"CAF",1971,NA,NA
"CAF",1972,NA,NA
"CAF",1973,NA,NA
"CAF",1974,NA,NA
"CAF",1975,NA,NA
"CAF",1976,NA,NA
"CAF",1977,NA,NA
"CAF",1978,NA,NA
"CAF",1979,NA,NA
"CAF",1980,NA,NA
"CAF",1981,NA,NA
"CAF",1982,NA,NA
"CAF",1983,NA,NA
"CAF",1984,NA,NA
"CAF",1985,NA,NA
"CAF",1986,NA,NA
"CAF",1987,NA,NA
"CAF",1988,NA,NA
"CAF",1989,NA,NA
"CAF",1990,0.6496859327,0.2851189416
"CAF",1991,0.6496859327,0.2851189416
"CAF",1992,0.6496859327,0.2851189416
"CAF",1993,0.6355936861,0.2726333103
"CAF",1994,0.6215014139,0.2601476645
"CAF",1995,0.6074091515,0.2476620229
"CAF",1996,0.5933168906,0.2351763829
"CAF",1997,0.579224635,0.2226907426
"CAF",1998,0.5651323687,0.2102051046
"CAF",1999,0.5510401103,0.1977194651
"CAF",2000,0.5369478505,0.1852338262
"CAF",2001,0.5228555832,0.1727481853
"CAF",2002,0.5087633088,0.1602625615
"CAF",2003,0.4946710553,0.1477769234
"CAF",2004,0.5249892478,0.1799461754
"CAF",2005,0.5553074499,0.2121154257
"CAF",2006,0.5856256559,0.2442846876
"CAF",2007,0.6159438484,0.2764539283
"CAF",2008,0.6462620597,0.3086232084
"CAF",2009,0.6462620597,0.3086232084
"CAF",2010,0.6462620597,0.3086232084
"CAF",2011,0.6462620597,0.3086232084
"CAF",2012,0.6462620597,0.3086232084
"CAF",2013,0.6462620597,0.3086232084
"CAF",2014,0.6462620597,0.3086232084
"CAF",2015,0.6462620597,0.3086232084
"CAF",2016,0.6462620597,0.3086232084
"CAF",2017,0.6462620597,0.3086232084
"CAN",1960,0.38780001,0.0977
"CAN",1961,0.3935,0.099299997
"CAN",1962,0.3777,0.093699999
"CAN",1963,0.37369999,0.091399997
"CAN",1964,0.3777,0.093800001
"CAN",1965,0.3723,0.092
"CAN",1966,0.36759999,0.089100003
"CAN",1967,0.37059999,0.090000004
"CAN",1968,0.373,0.090400003
"CAN",1969,0.3734,0.090099998
"CAN",1970,0.37920001,0.089699998
"CAN",1971,0.37830001,0.088699996
"CAN",1972,0.37810001,0.089199997
"CAN",1973,0.37270001,0.0898
"CAN",1974,0.3761,0.089699998
"CAN",1975,0.3748,0.089100003
"CAN",1976,0.36899999,0.082900003
"CAN",1977,0.36359999,0.0801
"CAN",1978,0.36489999,0.081
"CAN",1979,0.3642,0.084600002
"CAN",1980,0.3723,0.088799998
"CAN",1981,0.36469999,0.085500002
"CAN",1982,0.36579999,0.0889
"CAN",1983,0.36660001,0.0876
"CAN",1984,0.36109999,0.087300003
"CAN",1985,0.35870001,0.088799998
"CAN",1986,0.36219999,0.091499999
"CAN",1987,0.36570001,0.098800004
"CAN",1988,0.3707,0.1074
"CAN",1989,0.382,0.119
"CAN",1990,0.3633,0.1018
"CAN",1991,0.3716,0.1029
"CAN",1992,0.37799999,0.1047
"CAN",1993,0.39030001,0.1129
"CAN",1994,0.41100001,0.1139
"CAN",1995,0.38589999,0.109
"CAN",1996,0.39199999,0.115
"CAN",1997,0.3994,0.1246
"CAN",1998,0.4039,0.12989999
"CAN",1999,0.4039,0.13249999
"CAN",2000,0.41620001,0.1462
"CAN",2001,0.40779999,0.13850001
"CAN",2002,0.4061,0.13349999
"CAN",2003,0.40529999,0.1323
"CAN",2004,0.4111,0.1397
"CAN",2005,0.4172,0.1473
"CAN",2006,0.42399999,0.1543
"CAN",2007,0.42539999,0.15629999
"CAN",2008,0.41549999,0.14380001
"CAN",2009,0.41010001,0.133
"CAN",2010,0.4138,0.1362
"CAN",2011,NA,NA
"CAN",2012,NA,NA
"CAN",2013,NA,NA
"CAN",2014,NA,NA
"CAN",2015,NA,NA
"CAN",2016,NA,NA
"CAN",2017,NA,NA
"CHE",1960,NA,NA
"CHE",1961,NA,NA
"CHE",1962,NA,NA
"CHE",1963,NA,NA
"CHE",1964,NA,NA
"CHE",1965,NA,NA
"CHE",1966,NA,NA
"CHE",1967,NA,NA
"CHE",1968,NA,NA
"CHE",1969,NA,NA
"CHE",1970,NA,NA
"CHE",1971,NA,NA
"CHE",1972,NA,NA
"CHE",1973,NA,NA
"CHE",1974,NA,NA
"CHE",1975,NA,NA
"CHE",1976,NA,NA
"CHE",1977,NA,NA
"CHE",1978,NA,NA
"CHE",1979,NA,NA
"CHE",1980,0.28389999,0.083499998
"CHE",1981,0.28380001,0.083400004
"CHE",1982,0.28600001,0.086199999
"CHE",1983,0.2881,0.089100003
"CHE",1984,0.2897,0.089100003
"CHE",1985,0.2915,0.089199997
"CHE",1986,0.29159999,0.0898
"CHE",1987,0.2915,0.090400003
"CHE",1988,0.28799999,0.087700002
"CHE",1989,0.28459999,0.085000001
"CHE",1990,0.28659999,0.087099999
"CHE",1991,0.28220001,0.084399998
"CHE",1992,0.27739999,0.080399998
"CHE",1993,0.27700001,0.079499997
"CHE",1994,0.27720001,0.080700003
"CHE",1995,0.27669999,0.0814
"CHE",1996,0.28940001,0.089500003
"CHE",1997,0.30070001,0.098200001
"CHE",1998,0.3028,0.098499998
"CHE",1999,0.3012,0.097400002
"CHE",2000,0.30399999,0.098200001
"CHE",2001,0.2985,0.094099998
"CHE",2002,0.29139999,0.0867
"CHE",2003,0.3001,0.094999999
"CHE",2004,0.30579999,0.0986
"CHE",2005,0.3118,0.1024
"CHE",2006,0.3175,0.1062
"CHE",2007,0.3136,0.1042
"CHE",2008,0.31099999,0.1007
"CHE",2009,0.31569999,0.1024
"CHE",2010,0.3145,0.1051
"CHE",2011,0.31009999,0.1059
"CHE",2012,0.31220001,0.097400002
"CHE",2013,0.31760001,0.1026
"CHE",2014,0.31510001,0.104
"CHE",2015,0.31799999,0.1071
"CHE",2016,0.32249999,0.1193
"CHE",2017,NA,NA
"CHL",1960,NA,NA
"CHL",1961,NA,NA
"CHL",1962,NA,NA
"CHL",1963,NA,NA
"CHL",1964,NA,NA
"CHL",1965,NA,NA
"CHL",1966,NA,NA
"CHL",1967,NA,NA
"CHL",1968,NA,NA
"CHL",1969,NA,NA
"CHL",1970,NA,NA
"CHL",1971,NA,NA
"CHL",1972,NA,NA
"CHL",1973,NA,NA
"CHL",1974,NA,NA
"CHL",1975,NA,NA
"CHL",1976,NA,NA
"CHL",1977,NA,NA
"CHL",1978,NA,NA
"CHL",1979,NA,NA
"CHL",1980,NA,NA
"CHL",1981,NA,NA
"CHL",1982,NA,NA
"CHL",1983,NA,NA
"CHL",1984,NA,NA
"CHL",1985,NA,NA
"CHL",1986,NA,NA
"CHL",1987,NA,NA
"CHL",1988,NA,NA
"CHL",1989,NA,NA
"CHL",1990,NA,0.2421
"CHL",1991,NA,0.2316
"CHL",1992,NA,0.2261
"CHL",1993,NA,0.2282
"CHL",1994,NA,0.2218
"CHL",1995,NA,0.2203
"CHL",1996,NA,0.2174
"CHL",1997,NA,0.2317
"CHL",1998,NA,0.2167
"CHL",1999,NA,0.21250001
"CHL",2000,NA,0.20200001
"CHL",2001,NA,0.20479999
"CHL",2002,NA,0.20200001
"CHL",2003,NA,0.18529999
"CHL",2004,0.53960001,0.2244
"CHL",2005,0.52310002,0.2154
"CHL",2006,0.52609998,0.22660001
"CHL",2007,0.55699998,0.2472
"CHL",2008,0.53549999,0.2138
"CHL",2009,0.551,0.241
"CHL",2010,0.55549997,0.2579
"CHL",2011,0.53680003,0.2362
"CHL",2012,0.53329998,0.2255
"CHL",2013,0.53049999,0.2181
"CHL",2014,0.54119998,0.2255
"CHL",2015,0.54890001,0.2366
"CHL",2016,NA,NA
"CHL",2017,NA,NA
"CHN",1960,NA,NA
"CHN",1961,NA,NA
"CHN",1962,NA,NA
"CHN",1963,NA,NA
"CHN",1964,NA,NA
"CHN",1965,NA,NA
"CHN",1966,NA,NA
"CHN",1967,NA,NA
"CHN",1968,NA,NA
"CHN",1969,NA,NA
"CHN",1970,NA,NA
"CHN",1971,NA,NA
"CHN",1972,NA,NA
"CHN",1973,NA,NA
"CHN",1974,NA,NA
"CHN",1975,NA,NA
"CHN",1976,NA,NA
"CHN",1977,NA,NA
"CHN",1978,0.27149999,0.063500002
"CHN",1979,0.27160001,0.063699998
"CHN",1980,0.27239999,0.064199999
"CHN",1981,0.27680001,0.067100003
"CHN",1982,0.2809,0.069399998
"CHN",1983,0.28189999,0.071099997
"CHN",1984,0.28670001,0.074500002
"CHN",1985,0.29519999,0.079999998
"CHN",1986,0.2987,0.079700001
"CHN",1987,0.2974,0.078699999
"CHN",1988,0.301,0.079999998
"CHN",1989,0.30669999,0.082099997
"CHN",1990,0.30410001,0.081
"CHN",1991,0.31110001,0.0832
"CHN",1992,0.32339999,0.087499999
"CHN",1993,0.33539999,0.092
"CHN",1994,0.33970001,0.094400004
"CHN",1995,0.3355,0.092900001
"CHN",1996,0.3355,0.0955
"CHN",1997,0.33579999,0.0955
"CHN",1998,0.3391,0.098399997
"CHN",1999,0.34470001,0.099299997
"CHN",2000,0.3556,0.1037
"CHN",2001,0.36320001,0.1087
"CHN",2002,0.39379999,0.12549999
"CHN",2003,0.4021,0.1313
"CHN",2004,0.40900001,0.1382
"CHN",2005,0.41859999,0.142
"CHN",2006,0.42070001,0.1477
"CHN",2007,0.42390001,0.15270001
"CHN",2008,0.42390001,0.15180001
"CHN",2009,0.42340001,0.1541
"CHN",2010,0.42609999,0.1512
"CHN",2011,0.42879999,0.1459
"CHN",2012,0.4147,0.1375
"CHN",2013,0.42120001,0.1381
"CHN",2014,0.41319999,0.1366
"CHN",2015,0.41429999,0.1392
"CHN",2016,NA,NA
"CHN",2017,NA,NA
"CIV",1960,NA,NA
"CIV",1961,NA,NA
"CIV",1962,NA,NA
"CIV",1963,NA,NA
"CIV",1964,NA,NA
"CIV",1965,NA,NA
"CIV",1966,NA,NA
"CIV",1967,NA,NA
"CIV",1968,NA,NA
"CIV",1969,NA,NA
"CIV",1970,NA,NA
"CIV",1971,NA,NA
"CIV",1972,NA,NA
"CIV",1973,NA,NA
"CIV",1974,NA,NA
"CIV",1975,NA,NA
"CIV",1976,NA,NA
"CIV",1977,NA,NA
"CIV",1978,NA,NA
"CIV",1979,NA,NA
"CIV",1980,NA,NA
"CIV",1981,NA,NA
"CIV",1982,NA,NA
"CIV",1983,NA,NA
"CIV",1984,NA,NA
"CIV",1985,NA,NA
"CIV",1986,NA,NA
"CIV",1987,NA,NA
"CIV",1988,0.540281624,0.2078353692
"CIV",1989,NA,NA
"CIV",1990,NA,NA
"CIV",1991,NA,NA
"CIV",1992,NA,NA
"CIV",1993,0.4513768658,0.1498757649
"CIV",1994,NA,NA
"CIV",1995,NA,NA
"CIV",1996,NA,NA
"CIV",1997,NA,NA
"CIV",1998,0.489195421,0.1758098617
"CIV",1999,NA,NA
"CIV",2000,NA,NA
"CIV",2001,NA,NA
"CIV",2002,0.5363682443,0.2102794098
"CIV",2003,NA,NA
"CIV",2004,NA,NA
"CIV",2005,NA,NA
"CIV",2006,NA,NA
"CIV",2007,NA,NA
"CIV",2008,0.4987968825,0.18289654
"CIV",2009,NA,NA
"CIV",2010,NA,NA
"CIV",2011,NA,NA
"CIV",2012,NA,NA
"CIV",2013,NA,NA
"CIV",2014,0.4828889661,0.1708035555
"CIV",2015,NA,NA
"CIV",2016,NA,NA
"CIV",2017,NA,NA
"CMR",1960,NA,NA
"CMR",1961,NA,NA
"CMR",1962,NA,NA
"CMR",1963,NA,NA
"CMR",1964,NA,NA
"CMR",1965,NA,NA
"CMR",1966,NA,NA
"CMR",1967,NA,NA
"CMR",1968,NA,NA
"CMR",1969,NA,NA
"CMR",1970,NA,NA
"CMR",1971,NA,NA
"CMR",1972,NA,NA
"CMR",1973,NA,NA
"CMR",1974,NA,NA
"CMR",1975,NA,NA
"CMR",1976,NA,NA
"CMR",1977,NA,NA
"CMR",1978,NA,NA
"CMR",1979,NA,NA
"CMR",1980,NA,NA
"CMR",1981,NA,NA
"CMR",1982,NA,NA
"CMR",1983,NA,NA
"CMR",1984,NA,NA
"CMR",1985,NA,NA
"CMR",1986,NA,NA
"CMR",1987,NA,NA
"CMR",1988,NA,NA
"CMR",1989,NA,NA
"CMR",1990,0.5372444902,0.1828945306
"CMR",1991,0.5372444902,0.1828945306
"CMR",1992,0.5372444902,0.1828945306
"CMR",1993,0.5372444902,0.1828945306
"CMR",1994,0.5372444902,0.1828945306
"CMR",1995,0.5372444902,0.1828945306
"CMR",1996,0.5372444902,0.1828945306
"CMR",1997,0.5321879495,0.1841873542
"CMR",1998,0.5271314047,0.1854801755
"CMR",1999,0.5220748594,0.1867729963
"CMR",2000,0.5170183069,0.18806581
"CMR",2001,0.5119617529,0.1893586296
"CMR",2002,0.5096111308,0.1836385067
"CMR",2003,0.5072605014,0.1779183802
"CMR",2004,0.5049098757,0.172198261
"CMR",2005,0.5025592527,0.1664781391
"CMR",2006,0.500208624,0.1607580169
"CMR",2007,0.4978579986,0.1550378907
"CMR",2008,0.5005365972,0.1553645384
"CMR",2009,0.5032151864,0.1556911712
"CMR",2010,0.5058937683,0.156017806
"CMR",2011,0.5085723553,0.1563444383
"CMR",2012,0.511250937,0.1566710766
"CMR",2013,0.5139295327,0.1569977085
"CMR",2014,0.5166081287,0.1573243554
"CMR",2015,0.5166081287,0.1573243554
"CMR",2016,0.5166081287,0.1573243554
"CMR",2017,0.5166081287,0.1573243554
"COD",1960,NA,NA
"COD",1961,NA,NA
"COD",1962,NA,NA
"COD",1963,NA,NA
"COD",1964,NA,NA
"COD",1965,NA,NA
"COD",1966,NA,NA
"COD",1967,NA,NA
"COD",1968,NA,NA
"COD",1969,NA,NA
"COD",1970,NA,NA
"COD",1971,NA,NA
"COD",1972,NA,NA
"COD",1973,NA,NA
"COD",1974,NA,NA
"COD",1975,NA,NA
"COD",1976,NA,NA
"COD",1977,NA,NA
"COD",1978,NA,NA
"COD",1979,NA,NA
"COD",1980,NA,NA
"COD",1981,NA,NA
"COD",1982,NA,NA
"COD",1983,NA,NA
"COD",1984,NA,NA
"COD",1985,NA,NA
"COD",1986,NA,NA
"COD",1987,NA,NA
"COD",1988,NA,NA
"COD",1989,NA,NA
"COD",1990,0.5201702199,0.1856990017
"COD",1991,0.5201702199,0.1856990017
"COD",1992,0.5201702199,0.1856990017
"COD",1993,0.5201702199,0.1856990017
"COD",1994,0.5201702199,0.1856990017
"COD",1995,0.5201702199,0.1856990017
"COD",1996,0.5201702199,0.1856990017
"COD",1997,0.5201702199,0.1856990017
"COD",1998,0.5201702199,0.1856990017
"COD",1999,0.5201702199,0.1856990017
"COD",2000,0.5201702199,0.1856990017
"COD",2001,0.5201702199,0.1856990017
"COD",2002,0.5201702199,0.1856990017
"COD",2003,0.5201702199,0.1856990017
"COD",2004,0.5201702199,0.1856990017
"COD",2005,0.5201702199,0.1856990017
"COD",2006,0.5194267888,0.1842251584
"COD",2007,0.5186833659,0.1827513253
"COD",2008,0.5179399291,0.1812774802
"COD",2009,0.5179399291,0.1812774802
"COD",2010,0.5179399291,0.1812774802
"COD",2011,0.5179399291,0.1812774802
"COD",2012,0.5179399291,0.1812774802
"COD",2013,0.5179399291,0.1812774802
"COD",2014,0.5179399291,0.1812774802
"COD",2015,0.5179399291,0.1812774802
"COD",2016,0.5179399291,0.1812774802
"COD",2017,0.5179399291,0.1812774802
"COG",1960,NA,NA
"COG",1961,NA,NA
"COG",1962,NA,NA
"COG",1963,NA,NA
"COG",1964,NA,NA
"COG",1965,NA,NA
"COG",1966,NA,NA
"COG",1967,NA,NA
"COG",1968,NA,NA
"COG",1969,NA,NA
"COG",1970,NA,NA
"COG",1971,NA,NA
"COG",1972,NA,NA
"COG",1973,NA,NA
"COG",1974,NA,NA
"COG",1975,NA,NA
"COG",1976,NA,NA
"COG",1977,NA,NA
"COG",1978,NA,NA
"COG",1979,NA,NA
"COG",1980,NA,NA
"COG",1981,NA,NA
"COG",1982,NA,NA
"COG",1983,NA,NA
"COG",1984,NA,NA
"COG",1985,NA,NA
"COG",1986,NA,NA
"COG",1987,NA,NA
"COG",1988,NA,NA
"COG",1989,NA,NA
"COG",1990,0.5408737715,0.1842576786
"COG",1991,0.5408737715,0.1842576786
"COG",1992,0.5408737715,0.1842576786
"COG",1993,0.5408737715,0.1842576786
"COG",1994,0.5408737715,0.1842576786
"COG",1995,0.5408737715,0.1842576786
"COG",1996,0.5408737715,0.1842576786
"COG",1997,0.5408737715,0.1842576786
"COG",1998,0.5408737715,0.1842576786
"COG",1999,0.5408737715,0.1842576786
"COG",2000,0.5408737715,0.1842576786
"COG",2001,0.5408737715,0.1842576786
"COG",2002,0.5408737715,0.1842576786
"COG",2003,0.5408737715,0.1842576786
"COG",2004,0.5408737715,0.1842576786
"COG",2005,0.5408737715,0.1842576786
"COG",2006,0.5433571435,0.1875633693
"COG",2007,0.5458404947,0.1908690542
"COG",2008,0.54832385,0.1941747412
"COG",2009,0.5508072138,0.1974804293
"COG",2010,0.5532905809,0.2007861189
"COG",2011,0.5557739479,0.2040918046
"COG",2012,0.5557739479,0.2040918046
"COG",2013,0.5557739479,0.2040918046
"COG",2014,0.5557739479,0.2040918046
"COG",2015,0.5557739479,0.2040918046
"COG",2016,0.5557739479,0.2040918046
"COG",2017,0.5557739479,0.2040918046
"COL",1960,NA,NA
"COL",1961,NA,NA
"COL",1962,NA,NA
"COL",1963,NA,NA
"COL",1964,NA,NA
"COL",1965,NA,NA
"COL",1966,NA,NA
"COL",1967,NA,NA
"COL",1968,NA,NA
"COL",1969,NA,NA
"COL",1970,NA,NA
"COL",1971,NA,NA
"COL",1972,NA,NA
"COL",1973,NA,NA
"COL",1974,NA,NA
"COL",1975,NA,NA
"COL",1976,NA,NA
"COL",1977,NA,NA
"COL",1978,NA,NA
"COL",1979,NA,NA
"COL",1980,NA,NA
"COL",1981,NA,NA
"COL",1982,NA,NA
"COL",1983,NA,NA
"COL",1984,NA,NA
"COL",1985,NA,NA
"COL",1986,NA,NA
"COL",1987,NA,NA
"COL",1988,NA,NA
"COL",1989,NA,NA
"COL",1990,NA,NA
"COL",1991,NA,NA
"COL",1992,NA,NA
"COL",1993,NA,0.20479999
"COL",1994,NA,0.2054
"COL",1995,NA,0.2076
"COL",1996,NA,0.213
"COL",1997,NA,0.2085
"COL",1998,NA,0.19769999
"COL",1999,NA,0.18099999
"COL",2000,NA,0.1732
"COL",2001,NA,0.17309999
"COL",2002,NA,0.1796
"COL",2003,NA,0.1992
"COL",2004,NA,0.178
"COL",2005,NA,0.18799999
"COL",2006,NA,0.19939999
"COL",2007,NA,0.2049
"COL",2008,NA,0.2025
"COL",2009,NA,0.2017
"COL",2010,NA,0.2045
"COL",2011,NA,NA
"COL",2012,NA,NA
"COL",2013,NA,NA
"COL",2014,NA,NA
"COL",2015,NA,NA
"COL",2016,NA,NA
"COL",2017,NA,NA
"COM",1960,NA,NA
"COM",1961,NA,NA
"COM",1962,NA,NA
"COM",1963,NA,NA
"COM",1964,NA,NA
"COM",1965,NA,NA
"COM",1966,NA,NA
"COM",1967,NA,NA
"COM",1968,NA,NA
"COM",1969,NA,NA
"COM",1970,NA,NA
"COM",1971,NA,NA
"COM",1972,NA,NA
"COM",1973,NA,NA
"COM",1974,NA,NA
"COM",1975,NA,NA
"COM",1976,NA,NA
"COM",1977,NA,NA
"COM",1978,NA,NA
"COM",1979,NA,NA
"COM",1980,NA,NA
"COM",1981,NA,NA
"COM",1982,NA,NA
"COM",1983,NA,NA
"COM",1984,NA,NA
"COM",1985,NA,NA
"COM",1986,NA,NA
"COM",1987,NA,NA
"COM",1988,NA,NA
"COM",1989,NA,NA
"COM",1990,0.5002625835,0.1677625765
"COM",1991,0.5002625835,0.1677625765
"COM",1992,0.5002625835,0.1677625765
"COM",1993,0.5002625835,0.1677625765
"COM",1994,0.5002625835,0.1677625765
"COM",1995,0.5002625835,0.1677625765
"COM",1996,0.5186461344,0.1813327618
"COM",1997,0.5370296729,0.1949029346
"COM",1998,0.5554132111,0.2084731202
"COM",1999,0.5737967476,0.2220432948
"COM",2000,0.5921802927,0.2356134687
"COM",2001,0.6105638386,0.2491836471
"COM",2002,0.6289473718,0.2627538184
"COM",2003,0.6473309277,0.2763239974
"COM",2004,0.6657144786,0.2898941874
"COM",2005,0.6472248115,0.2733033482
"COM",2006,0.6287351419,0.2567124945
"COM",2007,0.6102454846,0.240121668
"COM",2008,0.5917558186,0.2235308252
"COM",2009,0.5732661479,0.206939989
"COM",2010,0.5547764913,0.1903491557
"COM",2011,0.536286824,0.1737583211
"COM",2012,0.5177971571,0.1571674756
"COM",2013,0.4993074957,0.1405766394
"COM",2014,0.4993074957,0.1405766394
"COM",2015,0.4993074957,0.1405766394
"COM",2016,0.4993074957,0.1405766394
"COM",2017,0.4993074957,0.1405766394
"CPV",1960,NA,NA
"CPV",1961,NA,NA
"CPV",1962,NA,NA
"CPV",1963,NA,NA
"CPV",1964,NA,NA
"CPV",1965,NA,NA
"CPV",1966,NA,NA
"CPV",1967,NA,NA
"CPV",1968,NA,NA
"CPV",1969,NA,NA
"CPV",1970,NA,NA
"CPV",1971,NA,NA
"CPV",1972,NA,NA
"CPV",1973,NA,NA
"CPV",1974,NA,NA
"CPV",1975,NA,NA
"CPV",1976,NA,NA
"CPV",1977,NA,NA
"CPV",1978,NA,NA
"CPV",1979,NA,NA
"CPV",1980,NA,NA
"CPV",1981,NA,NA
"CPV",1982,NA,NA
"CPV",1983,NA,NA
"CPV",1984,NA,NA
"CPV",1985,NA,NA
"CPV",1986,NA,NA
"CPV",1987,NA,NA
"CPV",1988,NA,NA
"CPV",1989,NA,NA
"CPV",1990,0.6047201747,0.2305163642
"CPV",1991,0.6047201747,0.2305163642
"CPV",1992,0.6047201747,0.2305163642
"CPV",1993,0.6047201747,0.2305163642
"CPV",1994,0.6047201747,0.2305163642
"CPV",1995,0.6047201747,0.2305163642
"CPV",1996,0.6047201747,0.2305163642
"CPV",1997,0.6047201747,0.2305163642
"CPV",1998,0.6047201747,0.2305163642
"CPV",1999,0.6047201747,0.2305163642
"CPV",2000,0.6047201747,0.2305163642
"CPV",2001,0.6047201747,0.2305163642
"CPV",2002,0.594911171,0.2240524049
"CPV",2003,0.5851021773,0.2175884313
"CPV",2004,0.575293177,0.2111244586
"CPV",2005,0.5654841701,0.2046604829
"CPV",2006,0.5556751651,0.1981965093
"CPV",2007,0.5458661702,0.1917325475
"CPV",2008,0.5458661702,0.1917325475
"CPV",2009,0.5458661702,0.1917325475
"CPV",2010,0.5458661702,0.1917325475
"CPV",2011,0.5458661702,0.1917325475
"CPV",2012,0.5458661702,0.1917325475
"CPV",2013,0.5458661702,0.1917325475
"CPV",2014,0.5458661702,0.1917325475
"CPV",2015,0.5458661702,0.1917325475
"CPV",2016,0.5458661702,0.1917325475
"CPV",2017,0.5458661702,0.1917325475
"CYP",1960,NA,NA
"CYP",1961,NA,NA
"CYP",1962,NA,NA
"CYP",1963,NA,NA
"CYP",1964,NA,NA
"CYP",1965,NA,NA
"CYP",1966,NA,NA
"CYP",1967,NA,NA
"CYP",1968,NA,NA
"CYP",1969,NA,NA
"CYP",1970,NA,NA
"CYP",1971,NA,NA
"CYP",1972,NA,NA
"CYP",1973,NA,NA
"CYP",1974,NA,NA
"CYP",1975,NA,NA
"CYP",1976,NA,NA
"CYP",1977,NA,NA
"CYP",1978,NA,NA
"CYP",1979,NA,NA
"CYP",1980,NA,NA
"CYP",1981,NA,NA
"CYP",1982,NA,NA
"CYP",1983,NA,NA
"CYP",1984,NA,NA
"CYP",1985,NA,NA
"CYP",1986,NA,NA
"CYP",1987,NA,NA
"CYP",1988,NA,NA
"CYP",1989,NA,NA
"CYP",1990,0.3003,0.078100003
"CYP",1991,0.29879999,0.078199998
"CYP",1992,0.29629999,0.076200001
"CYP",1993,0.29530001,0.076399997
"CYP",1994,0.29499999,0.076099999
"CYP",1995,0.29710001,0.078699999
"CYP",1996,0.29100001,0.075199999
"CYP",1997,0.2802,0.068800002
"CYP",1998,0.31720001,0.094300002
"CYP",1999,0.2861,0.073200002
"CYP",2000,0.2784,0.068999998
"CYP",2001,0.28189999,0.071999997
"CYP",2002,0.2924,0.079400003
"CYP",2003,0.28729999,0.0757
"CYP",2004,0.2599,0.058800001
"CYP",2005,0.25440001,0.0559
"CYP",2006,0.25709999,0.0601
"CYP",2007,0.27289999,0.074299999
"CYP",2008,0.278,0.072999999
"CYP",2009,0.28929999,0.075000003
"CYP",2010,0.29370001,0.072499998
"CYP",2011,0.28960001,0.070900001
"CYP",2012,0.29980001,0.079300001
"CYP",2013,0.31659999,0.088500001
"CYP",2014,0.33680001,0.096000001
"CYP",2015,0.3351,0.096699998
"CYP",2016,0.31760001,0.085600004
"CYP",2017,NA,NA
"CZE",1960,NA,NA
"CZE",1961,NA,NA
"CZE",1962,NA,NA
"CZE",1963,NA,NA
"CZE",1964,NA,NA
"CZE",1965,NA,NA
"CZE",1966,NA,NA
"CZE",1967,NA,NA
"CZE",1968,NA,NA
"CZE",1969,NA,NA
"CZE",1970,NA,NA
"CZE",1971,NA,NA
"CZE",1972,NA,NA
"CZE",1973,NA,NA
"CZE",1974,NA,NA
"CZE",1975,NA,NA
"CZE",1976,NA,NA
"CZE",1977,NA,NA
"CZE",1978,NA,NA
"CZE",1979,NA,NA
"CZE",1980,0.1824,0.026000001
"CZE",1981,0.18179999,0.025900001
"CZE",1982,0.1812,0.025800001
"CZE",1983,0.1807,0.025699999
"CZE",1984,0.18009999,0.025599999
"CZE",1985,0.1795,0.0255
"CZE",1986,0.1812,0.027000001
"CZE",1987,0.18279999,0.0284
"CZE",1988,0.18449999,0.029899999
"CZE",1989,0.1962,0.0383
