"iso3c","year","corr","burreau","demAcc","lawOrder"
"IDN",2004,"1","2","4.83333333333333","2.66666666666667"
"IDN",2005,"1","2","5","3"
"IDN",2006,"2.33333333333333","2","5","3"
"IDN",2007,"3.04","2.00","5.00","3.00"
"IDN",2008,"3.58333333333333","2","5","3"
"IDN",2009,"3.83333333333333","2","5","3"
"IDN",2010,"3","2","5","3"
"IDN",2011,"3","2","5","3"
"IDN",2012,"3","2","5","3"
"IDN",2013,"3","2","5","3"
"IDN",2014,"3","2","4.75","3"
"IDN",2015,"3","2","4","2.54166666666667"
"IDN",2016,"3","2","4","2.5"
"IDN",2017,"3","2","4","2.5"
"IND",1984,"3","2.41666666666667","3.83333333333333","2.83333333333333"
"IND",1985,"3","3","3.16666666666667","2"
"IND",1986,"3","3","4","2"
"IND",1987,"3","3","4","2"
"IND",1988,"3","3","4","2"
"IND",1989,"2.66666666666667","3","4","2"
"IND",1990,"2","3","3.25","1.08333333333333"
"IND",1991,"2","3","2","1.33333333333333"
"IND",1992,"2","3","2.41666666666667","3"
"IND",1993,"3","3","3.5","3.5"
"IND",1994,"3","3","4.5","4"
"IND",1995,"3","3","5","4"
"IND",1996,"3","3","5","4"
"IND",1997,"3","3","5","4"
"IND",1998,"3","3","5","4"
"IND",1999,"3","3","5.25","4"
"IND",2000,"3","3","6","4"
"IND",2001,"2.25","3","6","4"
"IND",2002,"1.5","3","6","4"
"IND",2003,"1.5","3","6","4"
"IND",2004,"2.20833333333333","3","6","4"
"IND",2005,"2.5","3","6","4"
"IND",2006,"2.5","3","6","4"
"IND",2007,"2.50","3.00","6.00","4.00"
"IND",2008,"2.5","3","6","4"
"IND",2009,"2.5","3","6","4"
"IND",2010,"2.5","3","6","4"
"IND",2011,"2","3","6","4"
"IND",2012,"2.5","3","6","4"
"IND",2013,"2.5","3","6","4"
"IND",2014,"2.5","3","6","4"
"IND",2015,"2.5","3","6","4.375"
"IND",2016,"2.5","3","6","4.5"
"IND",2017,"2.5","3","6","4.5"
"IRL",1984,"5","3.5","6","4"
"IRL",1985,"5","3.5","6","4"
"IRL",1986,"5","3.5","5.83333333333333","4"
"IRL",1987,"5","3.5","5","4"
"IRL",1988,"5","3.5","5","4"
"IRL",1989,"5","3.5","5","4.33333333333333"
"IRL",1990,"5","3.5","5","5"
"IRL",1991,"5","3.875","5.75","5"
"IRL",1992,"5","4","6","5"
"IRL",1993,"5","4","6","5"
"IRL",1994,"5","4","6","5.75"
"IRL",1995,"5","4","6","6"
"IRL",1996,"5","4","6","6"
"IRL",1997,"3.75","4","6","5.83333333333333"
"IRL",1998,"3","4","6","6"
"IRL",1999,"2.08333333333333","4","6","6"
"IRL",2000,"2","4","6","6"
"IRL",2001,"2.25","4","6","6"
"IRL",2002,"3.5","4","6","6"
"IRL",2003,"3.5","4","6","6"
"IRL",2004,"2.83333333333333","4","6","6"
"IRL",2005,"3.66666666666667","4","6","6"
"IRL",2006,"3.875","4","6","6"
"IRL",2007,"3.50","4.00","6.00","6.00"
"IRL",2008,"3.5","4","6","6"
"IRL",2009,"3.5","4","6","6"
"IRL",2010,"3.5","4","6","6"
"IRL",2011,"3.5","4","6","6"
"IRL",2012,"3.83333333333333","4","6","6"
"IRL",2013,"4","4","6","6"
"IRL",2014,"4.04166666666667","4","6","6"
"IRL",2015,"4.5","4","6","6"
"IRL",2016,"4.5","4","6","6"
"IRL",2017,"4.5","4","6","6"
"IRN",1984,"3","1","1.58333333333333","1.66666666666667"
"IRN",1985,"3","1","2","2"
"IRN",1986,"3","1","2","2"
"IRN",1987,"3","1","2.33333333333333","2"
"IRN",1988,"3","1","3","1"
"IRN",1989,"3","1","2.25","1"
"IRN",1990,"3","1","2","1"
"IRN",1991,"2.83333333333333","1","2","2.33333333333333"
"IRN",1992,"2.41666666666667","2","3.75","3"
"IRN",1993,"3.75","2","4","4.33333333333333"
"IRN",1994,"4","2.5","4","5"
"IRN",1995,"4","3","4","5"
"IRN",1996,"4","3","2.75","5"
"IRN",1997,"4","2.58333333333333","3.25","5"
"IRN",1998,"4","2","4","5"
"IRN",1999,"4","2","4","5"
"IRN",2000,"4","2","3.33333333333333","5"
"IRN",2001,"2.95833333333333","2","3","4.33333333333333"
"IRN",2002,"2","2","3","4"
"IRN",2003,"2","2","3","4"
"IRN",2004,"2","2","3","4"
"IRN",2005,"2","2","3.66666666666667","4"
"IRN",2006,"2","2","4.5","4"
"IRN",2007,"2.00","2.00","4.50","4.00"
"IRN",2008,"2","2","4.5","4"
"IRN",2009,"2","2","4.45833333333333","4"
"IRN",2010,"1.58333333333333","2","4","4"
"IRN",2011,"1.5","2","3.58333333333333","4"
"IRN",2012,"1.5","2","2.54166666666667","4"
"IRN",2013,"1.5","2","2.625","4"
"IRN",2014,"1.5","2","3","4"
"IRN",2015,"1.5","2","3","4"
"IRN",2016,"1.5","2","3","4"
"IRN",2017,"1.5","2","3","4"
"IRQ",1984,"2.66666666666667","0.583333333333333","1.91666666666667","1"
"IRQ",1985,"3","1","3","1"
"IRQ",1986,"3","1","3","1"
"IRQ",1987,"3","1","3","1"
"IRQ",1988,"3","1","3","2"
"IRQ",1989,"2.25","1","3","2"
"IRQ",1990,"2","1","2.5","1.58333333333333"
"IRQ",1991,"1.16666666666667","0.0833333333333333","1","1"
"IRQ",1992,"1","0","1","1"
"IRQ",1993,"1","0","1","1.91666666666667"
"IRQ",1994,"1","0.25","1","2"
"IRQ",1995,"1","1","1","2"
"IRQ",1996,"1","1","1","2"
"IRQ",1997,"1","0.583333333333333","0.583333333333333","2"
"IRQ",1998,"1","0","0","2"
"IRQ",1999,"1","0","0","2"
"IRQ",2000,"1","0","0","2"
"IRQ",2001,"1","0","0","2"
"IRQ",2002,"1","0","0","2"
"IRQ",2003,"2.83333333333333","0","0.25","1.58333333333333"
"IRQ",2004,"1.375","0","0.5","1.5"
"IRQ",2005,"1","0","3.70833333333333","1.5"
"IRQ",2006,"1","0","4","1.5"
"IRQ",2007,"1.00","0.00","4.00","1.50"
"IRQ",2008,"1","1.29166666666667","4","1.5"
"IRQ",2009,"1.29166666666667","1.5","4.41666666666667","1.5"
"IRQ",2010,"1.5","1.5","4.04166666666667","1.5"
"IRQ",2011,"1.5","1.5","4.5","1.5"
"IRQ",2012,"1.16666666666667","1.5","4.5","1.5"
"IRQ",2013,"1","1.5","4.125","1.5"
"IRQ",2014,"1","1.5","4","1.5"
"IRQ",2015,"1","1.5","4","1.5"
"IRQ",2016,"1","1.5","4","1.5"
"IRQ",2017,"1","1.5","4","1.5"
"ISL",1984,"6","4","6","6"
"ISL",1985,"6","4","6","6"
"ISL",1986,"6","4","6","6"
"ISL",1987,"6","4","6","6"
"ISL",1988,"6","4","6","6"
"ISL",1989,"6","4","6","6"
"ISL",1990,"6","4","6","6"
"ISL",1991,"6","4","6","6"
"ISL",1992,"6","4","6","6"
"ISL",1993,"6","4","6","6"
"ISL",1994,"6","4","6","6"
"ISL",1995,"6","4","6","6"
"ISL",1996,"6","4","6","6"
"ISL",1997,"6","4","6","6"
"ISL",1998,"6","4","6","6"
"ISL",1999,"6","4","6","6"
"ISL",2000,"6","4","6","6"
"ISL",2001,"5.83333333333333","4","6","6"
"ISL",2002,"5","4","6","6"
"ISL",2003,"4.58333333333333","4","6","6"
"ISL",2004,"4.5","4","6","6"
"ISL",2005,"5.5","4","6","6"
"ISL",2006,"5.5","4","6","6"
"ISL",2007,"5.50","4.00","6.00","6.00"
"ISL",2008,"5.5","4","6","6"
"ISL",2009,"5.5","4","6","6"
"ISL",2010,"5.5","4","6","6"
"ISL",2011,"5.5","4","6","6"
"ISL",2012,"5.16666666666667","4","6","6"
"ISL",2013,"5","4","6","6"
"ISL",2014,"4.83333333333333","4","6","6"
"ISL",2015,"5","4","6","6"
"ISL",2016,"5","4","6","6"
"ISL",2017,"5","4","6","6"
"ISR",1984,"5","2.33333333333333","5.33333333333333","2"
"ISR",1985,"5","3","6","2.83333333333333"
"ISR",1986,"5","3","6","3"
"ISR",1987,"5","3","6","3"
"ISR",1988,"5","3","5","1.91666666666667"
"ISR",1989,"5","3.125","3","1"
"ISR",1990,"5","3.5","3","1"
"ISR",1991,"5","3.5","3","2.33333333333333"
"ISR",1992,"5","3.5","5","5"
"ISR",1993,"5","3.5","5","5"
"ISR",1994,"5","3.5","5.66666666666667","5"
"ISR",1995,"5","3.58333333333333","5.58333333333333","5"
"ISR",1996,"5","3.91666666666667","5.66666666666667","5"
"ISR",1997,"4","3.70833333333333","6","5"
"ISR",1998,"3","4","6","5"
"ISR",1999,"3","4","6","5"
"ISR",2000,"3","4","6","5"
"ISR",2001,"3","4","6","5"
"ISR",2002,"3","4","6","5"
"ISR",2003,"3.58333333333333","4","6","5"
"ISR",2004,"3.16666666666667","4","6","5"
"ISR",2005,"3","4","6","5"
"ISR",2006,"3","4","6","5"
"ISR",2007,"3.00","4.00","6.00","5.00"
"ISR",2008,"3","4","6","5"
"ISR",2009,"3","4","6","5"
"ISR",2010,"3.41666666666667","4","6","5"
"ISR",2011,"3.5","4","6","5"
"ISR",2012,"3.5","4","6","5"
"ISR",2013,"3.5","4","6","5"
"ISR",2014,"3.5","4","6","5"
"ISR",2015,"3.5","4","6","5"
"ISR",2016,"3.5","4","6","5"
"ISR",2017,"3.5","4","6","5"
"ITA",1984,"4","3","6","5"
"ITA",1985,"4","3","6","5"
"ITA",1986,"4","3","6","5"
"ITA",1987,"4","3","5.16666666666667","5"
"ITA",1988,"4","3","5","5"
"ITA",1989,"4","3","4.5","5"
"ITA",1990,"4","3","4","5"
"ITA",1991,"4","3.375","4","5"
"ITA",1992,"4","3.5","4","5"
"ITA",1993,"3.16666666666667","3.5","4","5"
"ITA",1994,"3","3.5","4.5","5"
"ITA",1995,"3","3.5","4","5.41666666666667"
"ITA",1996,"3.58333333333333","3.5","5.33333333333333","6"
"ITA",1997,"4","3.29166666666667","5.83333333333333","6"
"ITA",1998,"3.66666666666667","3","5","6"
"ITA",1999,"3","3","4.33333333333333","6"
"ITA",2000,"3","3","4","6"
"ITA",2001,"2.91666666666667","2.70833333333333","4","6"
"ITA",2002,"2.5","2.5","4","4.125"
"ITA",2003,"2.5","2.5","4","3.16666666666667"
"ITA",2004,"2.45833333333333","2.5","5.125","3.58333333333333"
"ITA",2005,"2.5","2.5","5.5","4"
"ITA",2006,"2.5","2.5","5.5","4"
"ITA",2007,"2.50","2.50","5.50","4.00"
"ITA",2008,"2.5","2.5","5.5","4"
"ITA",2009,"2.5","2.5","5.5","4"
"ITA",2010,"2.5","2.5","5.5","4"
"ITA",2011,"2.5","2.5","5.5","4"
"ITA",2012,"2.5","2.5","5.5","4"
"ITA",2013,"2.5","2.5","5.5","4"
"ITA",2014,"2.5","2.5","5.5","4"
"ITA",2015,"2.5","2.5","5.5","4"
"ITA",2016,"2.5","2.5","5.5","4"
"ITA",2017,"2.83333333333333","2.5","5.5","4"
"JAM",1984,"2","1.5","4","2"
"JAM",1985,"2","2","4","2"
"JAM",1986,"2","2","4","2"
"JAM",1987,"2","2","4","2"
"JAM",1988,"2","2","4","2"
"JAM",1989,"2","2","4","2"
"JAM",1990,"2","2","4","2"
"JAM",1991,"2","2","4","2"
"JAM",1992,"2","2","4","2.08333333333333"
"JAM",1993,"2.66666666666667","2","4","3"
"JAM",1994,"3","2.83333333333333","4","3"
"JAM",1995,"3","3","4","3"
"JAM",1996,"3","3","4","3"
"JAM",1997,"3","3","4.41666666666667","3"
"JAM",1998,"3","3","5","3"
"JAM",1999,"3","3","5","2.08333333333333"
"JAM",2000,"2.83333333333333","3","5","2"
"JAM",2001,"2","3","5","2"
"JAM",2002,"1.91666666666667","3","5","1.125"
"JAM",2003,"1.5","3","4.25","1"
"JAM",2004,"1.5","3","4","1.5"
"JAM",2005,"1.5","3","4","2.5"
"JAM",2006,"1.5","3","4","2.16666666666667"
"JAM",2007,"1.50","3.00","4.00","2.50"
"JAM",2008,"1.5","3","4","2.16666666666667"
"JAM",2009,"1.5","3","4","2"
"JAM",2010,"1.875","3","4","2"
"JAM",2011,"2","3","4","2"
"JAM",2012,"2","3","4","2"
"JAM",2013,"2","3","4","2.5"
"JAM",2014,"2","3","4","2.5"
"JAM",2015,"2.45833333333333","3","4","2.79166666666667"
"JAM",2016,"2.5","3","4","2"
"JAM",2017,"2.5","3","4","2"
"JOR",1984,"3","2","1.83333333333333","2"
"JOR",1985,"3","2","2","2"
"JOR",1986,"3","2","2","2"
"JOR",1987,"3","2","2","2"
"JOR",1988,"3","2","2","2"
"JOR",1989,"3","2","2.16666666666667","2"
"JOR",1990,"3","2","3.58333333333333","2"
"JOR",1991,"3","2","4","2.66666666666667"
"JOR",1992,"4","2","4","4"
"JOR",1993,"4","2","4","4.08333333333333"
"JOR",1994,"4","2.5","4","5"
"JOR",1995,"4","3","4","5"
"JOR",1996,"4","3","4","4.66666666666667"
"JOR",1997,"4","2.58333333333333","4","4"
"JOR",1998,"4","2","4","4"
"JOR",1999,"3.16666666666667","2","4","4"
"JOR",2000,"3","2","4","4"
"JOR",2001,"3","2","4","4"
"JOR",2002,"3","2","4","4"
"JOR",2003,"3","2","4.04166666666667","4"
"JOR",2004,"3","2","4.5","4"
"JOR",2005,"3","2","4.5","4"
"JOR",2006,"3","2","4.5","4"
"JOR",2007,"3.00","2.00","4.21","4.00"
"JOR",2008,"3","2","3","4"
"JOR",2009,"3","2","3","4"
"JOR",2010,"3","2","3","4"
"JOR",2011,"3","2","3","4"
"JOR",2012,"2.66666666666667","2","3","4"
"JOR",2013,"2.5","2","3","4"
"JOR",2014,"2.54166666666667","2","3","4"
"JOR",2015,"3","2","3","4"
"JOR",2016,"3","2","3","4"
"JOR",2017,"3","2","3","3.875"
"JPN",1984,"5","4","6","5"
"JPN",1985,"5","4","6","5"
"JPN",1986,"5","4","6","5"
"JPN",1987,"5","4","6","5"
"JPN",1988,"5","4","6","5"
"JPN",1989,"5","4","6","5"
"JPN",1990,"5","4","6","5"
"JPN",1991,"5","4","6","5"
"JPN",1992,"5","4","6","5.5"
"JPN",1993,"5","4","6","6"
"JPN",1994,"5","4","6","6"
"JPN",1995,"5","4","6","6"
"JPN",1996,"5","3.91666666666667","5.75","6"
"JPN",1997,"4.41666666666667","3.70833333333333","5.58333333333333","6"
"JPN",1998,"2.16666666666667","4","5","6"
"JPN",1999,"2.08333333333333","4","5","6"
"JPN",2000,"3","4","5","5.08333333333333"
"JPN",2001,"3.08333333333333","4","5","5"
"JPN",2002,"3.5","4","5","5"
"JPN",2003,"3.5","4","5","5"
"JPN",2004,"3.5","4","5","5"
"JPN",2005,"3.5","4","5","5"
"JPN",2006,"3.5","4","5","5"
"JPN",2007,"3.00","4.00","5.00","5.00"
"JPN",2008,"3","4","5","5"
"JPN",2009,"3","4","5","5"
"JPN",2010,"4.25","4","5","5"
"JPN",2011,"4.5","4","5","5"
"JPN",2012,"4.5","4","5","5"
"JPN",2013,"4.5","4","5","5"
"JPN",2014,"4.5","4","5","5"
"JPN",2015,"4.5","4","5","5"
"JPN",2016,"4.5","4","5","5"
"JPN",2017,"4.5","4","5","5"
"KAZ",1984,NA,NA,NA,NA
"KAZ",1985,NA,NA,NA,NA
"KAZ",1986,NA,NA,NA,NA
"KAZ",1987,NA,NA,NA,NA
"KAZ",1988,NA,NA,NA,NA
"KAZ",1989,NA,NA,NA,NA
"KAZ",1990,NA,NA,NA,NA
"KAZ",1991,NA,NA,NA,NA
"KAZ",1992,NA,NA,NA,NA
"KAZ",1993,NA,NA,NA,NA
"KAZ",1994,NA,NA,NA,NA
"KAZ",1995,NA,NA,NA,NA
"KAZ",1996,NA,NA,NA,NA
"KAZ",1997,NA,NA,NA,NA
"KAZ",1998,NA,NA,NA,NA
"KAZ",1999,"3","2","2","4"
"KAZ",2000,"2.66666666666667","2","1.5","4"
"KAZ",2001,"1.91666666666667","2","1","4"
"KAZ",2002,"1.5","2","1","4"
"KAZ",2003,"1.5","2","1","4"
"KAZ",2004,"1.5","2","1","4"
"KAZ",2005,"1.5","2","1.29166666666667","4"
"KAZ",2006,"1.5","2","2","4"
"KAZ",2007,"1.50","2.00","2.00","4.00"
"KAZ",2008,"1.5","2","2","4"
"KAZ",2009,"1.5","2","2","4"
"KAZ",2010,"1.5","2","2","4"
"KAZ",2011,"1.5","2","1.5","3.75"
"KAZ",2012,"1.5","2","1.5","3.5"
"KAZ",2013,"1.5","2","1.5","3.5"
"KAZ",2014,"1.5","2","1.5","3.5"
"KAZ",2015,"1.5","2","1.5","3.5"
"KAZ",2016,"1.5","2","1.5","3.5"
"KAZ",2017,"1.5","2","1.5","3.5"
"KEN",1984,"2","1.66666666666667","3","2.16666666666667"
"KEN",1985,"3","2.75","3","4"
"KEN",1986,"3","3","3","4"
"KEN",1987,"3","3","3","4"
"KEN",1988,"3","3","3","4"
"KEN",1989,"3","3","3","4"
"KEN",1990,"3","3","3","3"
"KEN",1991,"3","3","2.66666666666667","3"
"KEN",1992,"3","3","2.91666666666667","3"
"KEN",1993,"3","3","3.66666666666667","3"
"KEN",1994,"3","3","4","3.5"
"KEN",1995,"3","3","4.58333333333333","4"
"KEN",1996,"3","3","4.16666666666667","4"
"KEN",1997,"2.66666666666667","2.58333333333333","3.16666666666667","4"
"KEN",1998,"2","2","2.91666666666667","2.16666666666667"
"KEN",1999,"2","2","3","2"
"KEN",2000,"2","2","3","2"
"KEN",2001,"2","2","3","2"
"KEN",2002,"2.16666666666667","2","3","1.58333333333333"
"KEN",2003,"3.45833333333333","2","4.75","1.95833333333333"
"KEN",2004,"2.5","2","4.5","2"
"KEN",2005,"0.958333333333333","2","4.625","2.33333333333333"
"KEN",2006,"0.5","2","5.5","2.5"
"KEN",2007,"0.50","2.00","5.50","2.21"
"KEN",2008,"0.5","2","5.45833333333333","2"
"KEN",2009,"0.75","2","5","2"
"KEN",2010,"1.625","2","5.20833333333333","2"
"KEN",2011,"2","2","5.5","2"
"KEN",2012,"1.66666666666667","2","5.5","2"
"KEN",2013,"1.5","2","5.41666666666667","2"
"KEN",2014,"1.5","2","5","2"
"KEN",2015,"1.5","2","5","2"
"KEN",2016,"1.625","2","5","2"
"KEN",2017,"1.66666666666667","2","5","2.33333333333333"
"KOR",1984,"2.83333333333333","3.125","2","3"
"KOR",1985,"2","3","2","2.83333333333333"
"KOR",1986,"2","3","2","2"
"KOR",1987,"2","3","2","2"
"KOR",1988,"2","3","2","2"
"KOR",1989,"2","3","2","2"
"KOR",1990,"2","3","2","2"
"KOR",1991,"2.75","3.125","2.5","2.75"
"KOR",1992,"5","3.5","4","5"
"KOR",1993,"5","3.5","4","5"
"KOR",1994,"5","3.5","4","5"
"KOR",1995,"5","3.5","4.66666666666667","5"
"KOR",1996,"5","3.5","5.58333333333333","5"
"KOR",1997,"4","3.29166666666667","6","4"
"KOR",1998,"4","3","6","4"
"KOR",1999,"3.5","3","6","4"
"KOR",2000,"3","3","6","4"
"KOR",2001,"2.91666666666667","3","6","4"
"KOR",2002,"2.16666666666667","3","6","4"
"KOR",2003,"2.58333333333333","3","6","4.58333333333333"
"KOR",2004,"2.29166666666667","3","5.83333333333333","5"
"KOR",2005,"2.5","3","6","5"
"KOR",2006,"2.5","3","6","5"
"KOR",2007,"2.50","3.00","6.00","5.00"
"KOR",2008,"3","3","6","5"
"KOR",2009,"3","3","6","5"
"KOR",2010,"3","3","6","5"
"KOR",2011,"3","3","5.66666666666667","5"
"KOR",2012,"3","3","5.5","5"
"KOR",2013,"3","3","5.5","5"
"KOR",2014,"3","3","5.5","5"
"KOR",2015,"3","3","5.5","5"
"KOR",2016,"3","3","5.5","5"
"KOR",2017,"3","3","5.5","5"
"KWT",1984,"3","2","2","2.66666666666667"
"KWT",1985,"3","2","2","3"
"KWT",1986,"3","2","1.5","3"
"KWT",1987,"3","2","1","3"
"KWT",1988,"3","2","1","3"
"KWT",1989,"3","2","1","3"
"KWT",1990,"3","2","1.16666666666667","1.75"
"KWT",1991,"2","0.583333333333333","1.25","1.83333333333333"
"KWT",1992,"2.58333333333333","1.58333333333333","2.25","3.41666666666667"
"KWT",1993,"3","2","3.33333333333333","4"
"KWT",1994,"3","2","4","4.66666666666667"
"KWT",1995,"3","2","4","5.5"
"KWT",1996,"3","2","4","6"
"KWT",1997,"3","2","3.58333333333333","5.75"
"KWT",1998,"3","2","3","5"
"KWT",1999,"3","2","3","5"
"KWT",2000,"2","2","3","5"
"KWT",2001,"2","2","3","5"
"KWT",2002,"2","2","3","5"
"KWT",2003,"2","2","3","5"
"KWT",2004,"2","2","3","5"
"KWT",2005,"2.5","2","3","5"
"KWT",2006,"2.70833333333333","2","3","5"
"KWT",2007,"3.00","2.00","3.00","5.00"
"KWT",2008,"3","2","3.08333333333333","5"
"KWT",2009,"3","2","3","5"
"KWT",2010,"3","2","3","5"
"KWT",2011,"3","2","3","5"
"KWT",2012,"2.66666666666667","2","3","5"
"KWT",2013,"2.5","2","3","5"
"KWT",2014,"2.54166666666667","2","3","4.66666666666667"
"KWT",2015,"3","2","3","4"
"KWT",2016,"3","2","3","4"
"KWT",2017,"2.66666666666667","2","3","4"
"LBN",1984,"3","1","2","1"
"LBN",1985,"3","1","2","1"
"LBN",1986,"3","1","2","1"
"LBN",1987,"3","1","2","1"
"LBN",1988,"3","1","2","1"
"LBN",1989,"1.41666666666667","0.25","1","1"
"LBN",1990,"1","0","1","1"
"LBN",1991,"1.33333333333333","0.5","1.16666666666667","1.5"
"LBN",1992,"2","1","2.33333333333333","2"
"LBN",1993,"2.58333333333333","1","3.91666666666667","3.66666666666667"
"LBN",1994,"4","1","4","4"
"LBN",1995,"4","1","3.91666666666667","4"
"LBN",1996,"1.75","1","2.33333333333333","4"
"LBN",1997,"1","1.41666666666667","3.83333333333333","4"
"LBN",1998,"1","2","5","4"
"LBN",1999,"1","2","5","4"
"LBN",2000,"1","2","5","4"
"LBN",2001,"1","2","5","4"
"LBN",2002,"1","2","5","4"
"LBN",2003,"1","2","5","4"
"LBN",2004,"1","2","5","4"
"LBN",2005,"1","2","5","4"
"LBN",2006,"1","2","5","4"
"LBN",2007,"1.00","2.00","5.00","4.00"
"LBN",2008,"1","2","5","4"
"LBN",2009,"1","2","5","4"
"LBN",2010,"1.83333333333333","2","5","4"
"LBN",2011,"2","2","5","4"
"LBN",2012,"1.66666666666667","2","5","4"
"LBN",2013,"1.5","2","5","4"
"LBN",2014,"1.5","2","5","4"
"LBN",2015,"1.875","2","5","4"
"LBN",2016,"2","2","4.79166666666667","4"
"LBN",2017,"1.66666666666667","2","4.5","4"
"LBR",1984,"1","0","1","2"
"LBR",1985,"1","0","1","2"
"LBR",1986,"1","0","1","2"
"LBR",1987,"1","0","1","2"
"LBR",1988,"0.916666666666667","0","1","2"
"LBR",1989,"0","0","1","2"
"LBR",1990,"0","0","0.583333333333333","1.58333333333333"
"LBR",1991,"0","0","0","1"
"LBR",1992,"0","0","0","1"
"LBR",1993,"0","0","0.666666666666667","0.75"
"LBR",1994,"1","0","2","1"
"LBR",1995,"1","0","2.25","1"
"LBR",1996,"1","0","3","1"
"LBR",1997,"1","0","3.83333333333333","1.75"
"LBR",1998,"1","0","5","2"
"LBR",1999,"1.08333333333333","0","5","2"
"LBR",2000,"2.5","0","3.5","2"
"LBR",2001,"3.25","0","3","2"
"LBR",2002,"2","0","3","2"
"LBR",2003,"1.91666666666667","0","2.16666666666667","2"
"LBR",2004,"2.16666666666667","0","1","2"
"LBR",2005,"2","0","1.83333333333333","2"
"LBR",2006,"2.33333333333333","0","5.5","2.08333333333333"
"LBR",2007,"2.50","0.00","5.50","2.50"
"LBR",2008,"2.5","0","5.5","2.5"
"LBR",2009,"2.875","0","5.5","2.5"
"LBR",2010,"2.625","0","5.5","2.5"
"LBR",2011,"2.5","0","5.41666666666667","2.5"
"LBR",2012,"2.5","0","5","2.5"
"LBR",2013,"2.5","0","5","2.33333333333333"
"LBR",2014,"2.5","0","5","2"
"LBR",2015,"2.5","0","5","2"
"LBR",2016,"2.5","0","5","2"
"LBR",2017,"2.5","0","5","2"
"LBY",1984,"3","0.583333333333333","1.66666666666667","1"
"LBY",1985,"3","1","2","1"
"LBY",1986,"3","1","2","1"
"LBY",1987,"3","1","2","1"
"LBY",1988,"3","1","2","2"
"LBY",1989,"3","1","2","2"
"LBY",1990,"3","1","2","2"
"LBY",1991,"3","1","2","2"
"LBY",1992,"4","2","2","5"
"LBY",1993,"4","2","2","5"
"LBY",1994,"4","2","2","5"
"LBY",1995,"4","2","2","4.75"
"LBY",1996,"4","2","2","4"
"LBY",1997,"4","1.58333333333333","1.58333333333333","4"
"LBY",1998,"4","1","1","4"
"LBY",1999,"4","1","1","4"
"LBY",2000,"4","1","1","4"
"LBY",2001,"2.66666666666667","1","1","4"
"LBY",2002,"2","1","1","4"
"LBY",2003,"2","1","1","4"
"LBY",2004,"2","1","1","4"
"LBY",2005,"1.5","1","1","4"
"LBY",2006,"1.5","1","1","4"
"LBY",2007,"1.50","1.00","1.00","4.00"
"LBY",2008,"1.5","1","1","4"
"LBY",2009,"1.5","1","1","4"
"LBY",2010,"1.5","1","1","4"
"LBY",2011,"1.58333333333333","1","1.08333333333333","4"
"LBY",2012,"1.33333333333333","1","2","4"
"LBY",2013,"1","1.125","2","4"
"LBY",2014,"1","1.5","2","4"
"LBY",2015,"1","1.5","2","4"
"LBY",2016,"1","1.5","2","4"
"LBY",2017,"1","1.5","2","4"
"LKA",1984,"3","2","4","1"
"LKA",1985,"3","2","4","1"
"LKA",1986,"3","2","4","1"
"LKA",1987,"3","2","4","1"
"LKA",1988,"3","2","4","0.833333333333333"
"LKA",1989,"3","2","4","0"
"LKA",1990,"3","2","4","0"
"LKA",1991,"3","2","4","0"
"LKA",1992,"3","2","4","0.416666666666667"
"LKA",1993,"3","2","4","2.33333333333333"
"LKA",1994,"3","2","4","3"
"LKA",1995,"3","2","5","3.66666666666667"
"LKA",1996,"3.58333333333333","2","4.08333333333333","4"
"LKA",1997,"4","2","4.41666666666667","3.91666666666667"
"LKA",1998,"4","2","5","3"
"LKA",1999,"4","2","5","3"
"LKA",2000,"4","2","4.5","3"
"LKA",2001,"3.83333333333333","2","4","3"
"LKA",2002,"3","2","5","3"
"LKA",2003,"3","2","5","3"
"LKA",2004,"3","2","4.16666666666667","3"
"LKA",2005,"2.5","2","4","3"
"LKA",2006,"2.5","2","4","3"
"LKA",2007,"2.50","2.00","4.00","3.00"
"LKA",2008,"2.5","2","4","3"
"LKA",2009,"2.5","2","4","3"
"LKA",2010,"2.5","2","3.45833333333333","2.83333333333333"
"LKA",2011,"2.5","2","3","2.5"
"LKA",2012,"2.5","2","3","2.5"
"LKA",2013,"2.5","2","3","2.5"
"LKA",2014,"2.5","2","3","2.5"
"LKA",2015,"2.5","2","3.41666666666667","3.41666666666667"
"LKA",2016,"2.5","2","4","3.5"
"LKA",2017,"2.16666666666667","2","4","3.5"
"LTU",1984,NA,NA,NA,NA
"LTU",1985,NA,NA,NA,NA
"LTU",1986,NA,NA,NA,NA
"LTU",1987,NA,NA,NA,NA
"LTU",1988,NA,NA,NA,NA
"LTU",1989,NA,NA,NA,NA
"LTU",1990,NA,NA,NA,NA
"LTU",1991,NA,NA,NA,NA
"LTU",1992,NA,NA,NA,NA
"LTU",1993,NA,NA,NA,NA
"LTU",1994,NA,NA,NA,NA
"LTU",1995,NA,NA,NA,NA
"LTU",1996,NA,NA,NA,NA
"LTU",1997,NA,NA,NA,NA
"LTU",1998,NA,NA,NA,NA
"LTU",1999,"3","2","5","4"
"LTU",2000,"3","2","5","4"
"LTU",2001,"2.91666666666667","2.33333333333333","5","4"
"LTU",2002,"2.5","2.5","5","4"
"LTU",2003,"2.5","2.5","5.5","4"
"LTU",2004,"2.5","2.5","5.5","4"
