"iso3c","year","FID","FIA","FIE","FMD","FMA","FME"
"NLD",1996,0.885505,0.8798112,0.8063521,0.6594926,0.3402208,0.9074979
"NLD",1997,0.9044709,0.8657176,0.7480831,0.7917395,0.3880773,0.6606023
"NLD",1998,0.8783563,0.8258165,0.7481613,0.8550401,0.3533061,0.7703818
"NLD",1999,0.8971587,0.7959008,0.7834073,0.8765301,0.4742326,0.7241539
"NLD",2000,0.9160143,0.8048844,0.7824535,0.9618576,0.4149853,0.9964119
"NLD",2001,0.8847216,0.7777454,0.7564744,0.9701594,0.4129999,1
"NLD",2002,0.8727059,0.7315699,0.7645537,0.9301657,0.451339,1
"NLD",2003,0.8635591,0.6908137,0.7763249,0.9281203,0.5,1
"NLD",2004,0.8666703,0.6647159,0.8084267,0.9225619,0.5,1
"NLD",2005,0.8434287,0.5864636,0.8457753,0.9346589,0.5,1
"NLD",2006,0.8448702,0.6061823,0.7307056,0.9768331,0.5,1
"NLD",2007,0.8470754,0.6305687,0.7262115,0.9767688,0.5,1
"NLD",2008,0.7926181,0.6213726,0.6604971,0.8234846,0.4291602,1
"NLD",2009,0.8172932,0.587845,0.7097871,0.8772542,0.443015,1
"NLD",2010,0.7738945,0.5399563,0.7154124,0.9172217,0.5,0.9666175
"NLD",2011,0.7512977,0.5151468,0.7111135,0.8564975,0.4337603,0.867346
"NLD",2012,0.7445487,0.4872918,0.720995,0.8800003,0.5,0.6961784
"NLD",2013,0.7449431,0.4543634,0.7313833,0.8763374,0.5,0.6961784
"NLD",2014,0.7120957,0.4139881,0.7162914,0.8754045,0.4760866,0.6961784
"NOR",1980,0.1715647,0.2043501,0.5889869,0.1540147,0.3702195,0.2955851
"NOR",1981,0.1733453,0.193641,0.5558907,0.1459435,0.3585187,0.2800948
"NOR",1982,0.1778302,0.192995,0.5468644,0.1454567,0.3233381,0.2791604
"NOR",1983,0.1831771,0.2016003,0.5619081,0.1519422,0.3304821,0.2916076
"NOR",1984,0.2062452,0.222841,0.5814651,0.167951,0.3836405,0.3223316
"NOR",1985,0.2437032,0.2413924,0.6323053,0.1819328,0.7362828,0.3491655
"NOR",1986,0.3019807,0.2259154,0.5350873,0.1702681,0.7110531,0.3267786
"NOR",1987,0.3389461,0.2463827,0.5509958,0.1856939,0.6630837,0.3563838
"NOR",1988,0.3474046,0.2439315,0.5380333,0.1838465,0.690282,0.3528382
"NOR",1989,0.3537042,0.2511814,0.5492281,0.3229422,0.6441063,0.6197907
"NOR",1990,0.3497826,0.2581072,0.5663149,0.2652834,0.5063609,0.5351226
"NOR",1991,0.3174042,0.2631035,0.6001323,0.2076169,0.4033209,0.4756583
"NOR",1992,0.3218927,0.2745388,0.6130696,0.160348,0.3181695,0.5012314
"NOR",1993,0.4120694,0.2939236,0.7134984,0.2343675,0.4690956,0.3806484
"NOR",1994,0.4360676,0.3061955,0.7149392,0.2472584,0.4219516,0.2713809
"NOR",1995,0.4139755,0.3048671,0.7039887,0.2730157,0.3742062,0.59207
"NOR",1996,0.4016733,0.3152434,0.7122557,0.3336448,0.6942633,0.691268
"NOR",1997,0.4266678,0.3447126,0.7237136,0.40688,0.7734067,0.7361471
"NOR",1998,0.4604986,0.36698,0.7135802,0.3953879,0.6958533,0.7386119
"NOR",1999,0.4407692,0.3610192,0.737232,0.4835153,0.7757268,0.9615647
"NOR",2000,0.4247364,0.3591127,0.735582,0.4781767,0.9647202,0.9178663
"NOR",2001,0.4320818,0.347648,0.732545,0.4798071,0.8596009,0.7670031
"NOR",2002,0.4599962,0.3446459,0.7144825,0.4313841,1,0.7046935
"NOR",2003,0.4918812,0.3938027,0.7361357,0.5040907,1,0.8489568
"NOR",2004,0.5182021,0.4393708,0.7518988,0.6499494,1,1
"NOR",2005,0.5352149,0.4259071,0.7565122,0.6865172,1,1
"NOR",2006,0.5347027,0.4310154,0.7591227,0.811231,0.94454,1
"NOR",2007,0.5630102,0.4330978,0.7701652,0.8604775,1,1
"NOR",2008,0.4639673,0.4222454,0.785952,0.5946783,1,1
"NOR",2009,0.5576897,0.4072455,0.7454078,0.8554233,1,1
"NOR",2010,0.5661469,0.3958926,0.7608286,0.7978653,0.9887534,0.8924006
"NOR",2011,0.5298516,0.3896244,0.7550905,0.7045544,1,0.8710685
"NOR",2012,0.5706508,0.3727484,0.7492269,0.6869887,1,0.5530328
"NOR",2013,0.5846077,0.3537261,0.7427032,0.6925521,1,0.5530328
"NOR",2014,0.5949547,0.3366667,0.7512139,0.6925521,1,0.5530328
"SWE",1980,0.5407273,0.41857,0.7120274,0.2565199,0.0824594,0.1129676
"SWE",1981,0.544307,0.3797816,0.6071166,0.2327485,0.0986784,0.102499
"SWE",1982,0.5639608,0.3759881,0.5778406,0.2304236,0.0984067,0.1014752
"SWE",1983,0.5313064,0.36859,0.5890034,0.2258898,0.1473808,0.0994785
"SWE",1984,0.5299977,0.3650106,0.5799085,0.2236961,0.3919358,0.0985125
"SWE",1985,0.5123482,0.3723025,0.6169873,0.2281649,0.4722896,0.1004805
"SWE",1986,0.5476837,0.4755628,0.744006,0.2914478,0.4386672,0.1283493
"SWE",1987,0.575137,0.4669518,0.7146923,0.2861706,0.4371006,0.1260253
"SWE",1988,0.6756229,0.5125015,0.7244635,0.3140856,0.4357035,0.1383187
"SWE",1989,0.716489,0.456641,0.5662535,0.3514232,0.4980782,0.1563208
"SWE",1990,0.7259374,0.4259844,0.5091758,0.2446239,0.478813,0.1592024
"SWE",1991,0.7202801,0.3657104,0.397048,0.2670064,0.3338746,0.2140308
"SWE",1992,0.7268371,0.3702701,0.4907113,0.2299286,0.2849724,0.3110513
"SWE",1993,0.6331537,0.3502776,0.5421578,0.3820479,0.3315977,0.4611473
"SWE",1994,0.5799906,0.3378962,0.620084,0.5148901,0.2827275,0.704295
"SWE",1995,0.5420605,0.327019,0.6775687,0.5394977,0.2811265,0.5927517
"SWE",1996,0.554036,0.3454702,0.6832083,0.6686765,0.3276099,0.6326289
"SWE",1997,0.5803689,0.40535,0.7049636,0.8246065,0.4356357,0.6658714
"SWE",1998,0.6102537,0.399218,0.704357,0.8746618,0.450488,0.7259161
"SWE",1999,0.6640956,0.4059747,0.7049282,0.8990442,0.5,0.7180991
"SWE",2000,0.7465191,0.4189495,0.705936,0.9422613,0.5,1
"SWE",2001,0.7087381,0.4271637,0.7502857,0.9421744,0.5,1
"SWE",2002,0.6513753,0.4124376,0.7272676,0.8756055,0.5,1
"SWE",2003,0.6902376,0.4290239,0.7364128,0.9059454,0.5,1
"SWE",2004,0.705444,0.4404798,0.7693699,0.9346704,0.5,1
"SWE",2005,0.7743319,0.4459757,0.7286578,0.9567274,0.5,1
"SWE",2006,0.8052946,0.4462146,0.7279373,0.9799058,0.5,1
"SWE",2007,0.8341317,0.4601783,0.7606905,0.9838317,0.5,1
"SWE",2008,0.7442477,0.472076,0.7496483,0.842026,0.4938256,1
"SWE",2009,0.8593928,0.4647368,0.7417431,0.9824867,0.5,1
"SWE",2010,0.8673031,0.4596322,0.7262271,0.9914311,0.5,0.8524399
"SWE",2011,0.859488,0.4632063,0.7444028,0.9339733,0.5,0.9452032
"SWE",2012,0.8520921,0.4536045,0.7362354,0.9897733,0.5,0.717286
"SWE",2013,0.8822491,0.4384362,0.7591837,0.9937963,0.5,0.717286
"SWE",2014,0.8947906,0.4316835,0.7542597,0.9994659,0.5,0.717286
"CHE",1980,0.6327248,0.4313888,0.6174397,0.4242947,0.210019,0.372791
"CHE",1981,0.6437108,0.438879,0.621203,0.4316617,0.2130762,0.3792637
"CHE",1982,0.7146956,0.5083632,0.6549808,0.5000033,0.3251916,0.4393095
"CHE",1983,0.7247429,0.4757359,0.6126948,0.4679126,0.2895406,0.4111141
"CHE",1984,0.7280354,0.5598727,0.6702571,0.5506657,0.7453201,0.4838221
"CHE",1985,0.7370639,0.5697603,0.6763268,0.5603907,0.7496525,0.4923666
"CHE",1986,0.7396142,0.4730917,0.5907421,0.4653118,0.7072951,0.408829
"CHE",1987,0.7536182,0.4631089,0.5776919,0.4554931,0.702921,0.4002023
"CHE",1988,0.7667283,0.4738268,0.594068,0.4660348,0.7076172,0.4094643
"CHE",1989,0.7814971,0.5673497,0.6225677,0.585383,0.7607865,0.5143252
"CHE",1990,0.7822699,0.7064158,0.6781415,0.4288968,0.6910723,0.3768344
"CHE",1991,0.7935628,0.7092962,0.6739573,0.460982,0.7053662,0.4050249
"CHE",1992,0.8052378,0.7164404,0.641046,0.4944778,0.7172163,0.4016038
"CHE",1993,0.8254523,0.6953489,0.6297253,0.7483864,0.7707849,0.7069059
"CHE",1994,0.8372079,0.6900641,0.6501104,0.734863,0.7771155,0.8016516
"CHE",1995,0.8694147,0.7073261,0.6173526,0.8344828,0.8564368,0.8513762
"CHE",1996,0.9746364,0.8295662,0.6007781,0.8563267,0.871236,0.9236382
"CHE",1997,0.9891523,0.875357,0.6484469,0.9023731,1,0.9950609
"CHE",1998,0.999521,0.9037628,0.6705809,0.9092469,1,0.9905005
"CHE",1999,1,0.9160522,0.6647894,0.9329138,1,0.766222
"CHE",2000,0.9912302,0.941207,0.6842549,0.9634395,1,0.8058823
"CHE",2001,0.9645531,0.935081,0.6521394,0.9750105,1,0.4169427
"CHE",2002,0.9659106,0.9176198,0.6408213,0.9750263,1,1
"CHE",2003,0.952526,0.9426194,0.6765299,0.9750206,1,0.8840414
"CHE",2004,0.9384163,0.9372433,0.6750197,0.9750173,1,0.9202731
"CHE",2005,0.9756364,0.9462307,0.6808818,0.9749932,1,0.9837638
"CHE",2006,1,0.9566402,0.667003,0.974996,1,1
"CHE",2007,1,0.9663708,0.6371612,0.974934,0.9986769,1
"CHE",2008,0.9423764,0.9710752,0.5700334,0.9749292,1,1
"CHE",2009,0.9961804,0.9748669,0.6083515,0.9749322,1,0.8086705
"CHE",2010,1,0.9803268,0.6124981,0.9749334,0.9712257,0.742872
"CHE",2011,1,0.9949075,0.6412447,0.9748755,1,0.8438164
"CHE",2012,1,0.9963836,0.5941043,0.9748755,1,0.626339
"CHE",2013,1,0.9950341,0.6506726,0.9748755,1,0.626339
"CHE",2014,1,0.9880535,0.6600559,0.9748755,1,0.626339
"CAN",1980,0.3404009,0.6584763,0.7834766,0.282439,0.1561588,0.2620456
"CAN",1981,0.3912753,0.6467171,0.7610468,0.2614815,0.2570182,0.2426013
"CAN",1982,0.3855546,0.6592516,0.7774283,0.2838208,0.2720484,0.2633277
"CAN",1983,0.3757351,0.6450408,0.7427717,0.258494,0.1606223,0.2398295
"CAN",1984,0.3852048,0.6692847,0.7692621,0.3017019,0.234026,0.2799177
"CAN",1985,0.4166891,0.6949332,0.7818336,0.347413,0.3024965,0.3223282
"CAN",1986,0.467234,0.6950088,0.7577794,0.3475478,0.3447762,0.3224533
"CAN",1987,0.4956743,0.6934143,0.7431115,0.3447061,0.2969219,0.3198168
"CAN",1988,0.5036327,0.6861452,0.7300331,0.331751,0.329129,0.3077971
"CAN",1989,0.5309542,0.6896597,0.7277265,0.3581412,0.3106122,0.3322818
"CAN",1990,0.536707,0.6925321,0.7292648,0.2877076,0.2181762,0.2628094
"CAN",1991,0.5780693,0.6977652,0.7159308,0.3261153,0.2457525,0.3017723
"CAN",1992,0.7289187,0.7057945,0.6603181,0.313924,0.2380291,0.3215572
"CAN",1993,0.8075854,0.7187528,0.680781,0.4345392,0.3870478,0.4907579
"CAN",1994,0.8231043,0.7176495,0.686823,0.4366312,0.3529089,0.4933735
"CAN",1995,0.836607,0.7086875,0.6880941,0.4932618,0.4151005,0.5298054
"CAN",1996,0.8913566,0.7245668,0.6821514,0.6196882,0.4575671,0.611641
"CAN",1997,0.9420368,0.7584605,0.7045219,0.7039817,0.640448,0.5498855
"CAN",1998,0.9398426,0.7654561,0.676256,0.7678875,0.6524333,0.58469
"CAN",1999,0.9382594,0.7629144,0.6875515,0.8584847,0.7155809,0.5139511
"CAN",2000,0.9398105,0.7341126,0.6349937,0.8347584,0.5495765,0.7595069
"CAN",2001,0.9351135,0.735971,0.6444589,0.8069031,0.5739707,0.5881293
"CAN",2002,0.9412541,0.7169695,0.6111606,0.7127244,0.516838,0.625365
"CAN",2003,0.9454134,0.7226003,0.6388462,0.8027579,0.558745,0.6257718
"CAN",2004,0.9568133,0.7397664,0.6660596,0.8125147,0.5417582,0.6203778
"CAN",2005,0.9531543,0.7568749,0.6812488,0.8296896,0.6356086,0.6246776
"CAN",2006,0.9524443,0.7679103,0.6392433,0.8756202,0.6321344,0.796966
"CAN",2007,0.9453948,0.7688434,0.6484095,0.9307925,0.6226751,0.8318764
"CAN",2008,0.9387966,0.7681942,0.680589,0.8333601,0.6131368,1
"CAN",2009,0.955961,0.7635764,0.7108173,0.9900541,0.6932154,0.9079347
"CAN",2010,0.9482048,0.7622274,0.6213701,0.9900244,0.6846232,0.6986952
"CAN",2011,0.9442556,0.763571,0.6728351,0.9886852,0.8120458,0.7345064
"CAN",2012,0.9424747,0.7645392,0.7053223,0.9897485,0.6977128,0.6051396
"CAN",2013,0.9451057,0.7642272,0.7062554,0.9893336,0.7163911,0.6051396
"CAN",2014,0.9443139,0.762,0.704389,0.9895717,0.7130504,0.6051396
"JPN",1980,0.3839233,0.7376703,0.6973323,0.537588,0.1175573,0.4695459
"JPN",1981,0.386307,0.7177961,0.6817402,0.5298207,0.1112896,0.4568954
"JPN",1982,0.3915302,0.7376168,0.6846645,0.5375671,0.1152073,0.4695118
"JPN",1983,0.3967924,0.7736658,0.6954751,0.5418491,0.1366118,0.4924579
"JPN",1984,0.3991873,0.7963896,0.7030662,0.5427257,0.20425,0.5069222
"JPN",1985,0.4016509,0.8106873,0.7117791,0.5437602,0.2825166,0.5239918
"JPN",1986,0.4079077,0.7383029,0.6448013,0.5378352,0.2792127,0.4699486
"JPN",1987,0.4233253,0.8336374,0.6923851,0.5461061,0.2601593,0.5626984
"JPN",1988,0.4305716,0.8503889,0.7026391,0.5478183,0.229547,0.5909508
"JPN",1989,0.4362947,0.8759239,0.7208877,0.5521929,0.2771729,0.6631325
"JPN",1990,0.4386958,0.891413,0.7318488,0.4318123,0.3184611,0.4307872
"JPN",1991,0.4372258,0.9033728,0.7710291,0.3646545,0.3151489,0.3235116
"JPN",1992,0.4859923,0.9176094,0.7548751,0.2374509,0.3007586,0.2257562
"JPN",1993,0.6854678,0.9162764,0.7493879,0.2966563,0.3249733,0.3473298
"JPN",1994,0.6834434,0.9240705,0.7462497,0.3266939,0.3119329,0.3279743
"JPN",1995,0.6837251,0.9222301,0.7104325,0.2935505,0.3017634,0.327631
"JPN",1996,0.680175,0.927377,0.7408676,0.3013476,0.4422894,0.3641811
"JPN",1997,0.683764,0.9298441,0.7046425,0.2764297,0.5197827,0.4636602
"JPN",1998,0.6834812,0.9206104,0.6961704,0.3490839,0.5380499,0.3955602
"JPN",1999,0.6986957,0.8896717,0.7499053,0.5675016,0.5517784,0.5160173
"JPN",2000,0.6938964,0.8770969,0.7592359,0.4510747,0.5020286,0.6871662
"JPN",2001,0.6714778,0.8711288,0.7212116,0.4014654,0.4758514,0.6635111
"JPN",2002,0.6843449,0.8563705,0.7002006,0.4338622,0.4890327,0.706242
"JPN",2003,0.6935192,0.8666155,0.7343188,0.5820723,0.5057854,0.8645565
"JPN",2004,0.6807975,0.8770896,0.7518516,0.6241186,0.4882781,1
"JPN",2005,0.7135215,0.8747472,0.7840074,0.7036244,0.6287929,1
"JPN",2006,0.7313598,0.8719152,0.7787575,0.7493748,0.7424161,1
"JPN",2007,0.7490412,0.8695092,0.7728783,0.7886348,0.7791835,1
"JPN",2008,0.7098123,0.868848,0.7607384,0.7478514,0.6232455,1
"JPN",2009,0.7511492,0.8683897,0.7856687,0.7600709,0.57309,1
"JPN",2010,0.745542,0.8683992,0.7812781,0.7919265,0.590799,1
"JPN",2011,0.7335587,0.8691769,0.781485,0.7519122,0.5583144,1
"JPN",2012,0.7420529,0.8697708,0.7818088,0.7295082,0.5592106,0.9811326
"JPN",2013,0.7909516,0.8695335,0.7914155,0.7633103,0.5181674,0.9811326
"JPN",2014,0.8014394,0.8694926,0.7860983,0.7537253,0.5187647,0.9811326
"FIN",1980,0.2938,0.2139545,0.7911783,0.2632833,0.0814393,0.2765306
"FIN",1981,0.2985319,0.2174004,0.792384,0.2669843,0.0809804,0.2809844
"FIN",1982,0.317153,0.2369883,0.7995915,0.2880219,0.1071451,0.3063012
"FIN",1983,0.3351791,0.2352478,0.7945581,0.2861526,0.0531636,0.3040516
"FIN",1984,0.3494881,0.2043437,0.7547142,0.2529613,0.2379058,0.264109
"FIN",1985,0.3826576,0.1886543,0.714862,0.2361106,0.3685651,0.2438308
"FIN",1986,0.4073901,0.1895338,0.706305,0.2370553,0.3413491,0.2449676
"FIN",1987,0.4409022,0.1889141,0.6912882,0.2363897,0.3149154,0.2441666
"FIN",1988,0.49807,0.1973526,0.685801,0.2454527,0.3932121,0.2550731
"FIN",1989,0.5171076,0.2010536,0.6588505,0.2309346,0.3411044,0.2376019
"FIN",1990,0.5449221,0.2184851,0.6797812,0.1918708,0.2877441,0.1447423
"FIN",1991,0.5711004,0.2258545,0.6814842,0.1548257,0.2874497,0.082327
"FIN",1992,0.560318,0.2132411,0.6299958,0.1847872,0.1821051,0.1699735
"FIN",1993,0.5689194,0.2098731,0.6062739,0.2618486,0.1294987,0.445778
"FIN",1994,0.5387009,0.1998433,0.6095231,0.3430151,0.1808561,0.4192949
"FIN",1995,0.5380432,0.2063611,0.6639082,0.3151931,0.1029419,0.4532019
"FIN",1996,0.5664539,0.2237291,0.6800885,0.4083311,0.128426,0.4109863
"FIN",1997,0.5334502,0.2331249,0.7337773,0.524087,0.2814379,0.5239834
"FIN",1998,0.5439448,0.2255744,0.700292,0.7462691,0.1784819,0.5202968
"FIN",1999,0.5725572,0.2447539,0.7349184,0.7587344,0.2539878,0.4427473
"FIN",2000,0.59877,0.2352114,0.769568,0.7884899,0.3041969,0.6315286
"FIN",2001,0.5734668,0.2303082,0.8792366,0.8112672,0.3289117,0.7268715
"FIN",2002,0.5918074,0.2443977,0.7374691,0.8086871,0.2777747,1
"FIN",2003,0.6149657,0.2605005,0.787091,0.8295147,0.2271735,1
"FIN",2004,0.6550112,0.2925009,0.7550684,0.8054229,0.3273748,1
"FIN",2005,0.6988229,0.3200948,0.745061,0.8372175,0.2508674,1
"FIN",2006,0.7708923,0.3761756,0.7344502,0.8541654,0.2499154,1
"FIN",2007,0.7658932,0.3644883,0.7399032,0.8553893,0.3231772,1
"FIN",2008,0.6561182,0.3620258,0.7526655,0.6637197,0.2228953,1
"FIN",2009,0.7664167,0.3489397,0.724158,0.5773153,0.4446174,0.730127
"FIN",2010,0.8270627,0.353234,0.7272177,0.6820412,0.5,0.9570236
"FIN",2011,0.7129394,0.3467974,0.742117,0.770945,0.5,1
"FIN",2012,0.7979708,0.3268674,0.735463,0.7822152,0.5,0.8205359
"FIN",2013,0.8620825,0.3150562,0.7379843,0.8064268,0.5,0.8205359
"FIN",2014,0.8662666,0.3110937,0.7428048,0.7865539,0.5,0.8205359
"GRC",1980,0.2668602,0.5579736,0.6648215,0.0269794,0.1147827,0.0652549
"GRC",1981,0.2799748,0.5678101,0.6619191,0.027455,0.1168062,0.0664053
"GRC",1982,0.2775005,0.6072747,0.6913583,0.0293632,0.1249246,0.0710206
"GRC",1983,0.2713485,0.6004677,0.6913583,0.0290341,0.1236803,0.0702245
"GRC",1984,0.2646694,0.650946,0.7245644,0.0314748,0.1326266,0.076128
"GRC",1985,0.2628545,0.654139,0.7275914,0.0316292,0.1331068,0.0765014
"GRC",1986,0.26543,0.657328,0.7275914,0.0317834,0.1335739,0.0768743
"GRC",1987,0.2460178,0.5695607,0.6752443,0.0275396,0.1174085,0.06661
"GRC",1988,0.2330949,0.602703,0.7083448,0.0291422,0.1366371,0.070486
"GRC",1989,0.2394955,0.5839974,0.6886107,0.0418453,0.1842447,0.101211
"GRC",1990,0.2260236,0.5069824,0.6200943,0.0844299,0.2106931,0.3573469
"GRC",1991,0.2131919,0.4705439,0.5907209,0.0610159,0.1921178,0.1696483
"GRC",1992,0.2086205,0.4575371,0.6162644,0.046532,0.1982649,0.1396277
"GRC",1993,0.207719,0.451047,0.602129,0.0641527,0.2379681,0.2444706
"GRC",1994,0.2088042,0.4434909,0.6028787,0.0864438,0.304853,0.3711853
"GRC",1995,0.2636985,0.5090728,0.6272575,0.0887046,0.3046172,0.3742908
"GRC",1996,0.2682415,0.5141256,0.6070075,0.110655,0.3421175,0.3947323
"GRC",1997,0.2821389,0.5191523,0.6009919,0.1777077,0.4677903,0.7084206
"GRC",1998,0.2946505,0.5378051,0.6117936,0.3819653,0.5331324,0.8062771
"GRC",1999,0.2673172,0.5844793,0.6763304,0.5961561,0.3244345,1
"GRC",2000,0.2905943,0.6009972,0.6449882,0.5260614,0.4260968,0.5932512
"GRC",2001,0.3190337,0.6122378,0.6760185,0.3700671,0.4136983,0.3721434
"GRC",2002,0.3276361,0.647895,0.679001,0.3089943,0.4903201,0.3147547
"GRC",2003,0.3494239,0.6680047,0.6886656,0.3735723,0.5205355,0.4319433
"GRC",2004,0.3558198,0.6846199,0.682916,0.3880261,0.6556893,0.3682211
"GRC",2005,0.3397506,0.7069873,0.7254062,0.4661191,0.6958258,0.4745882
"GRC",2006,0.3273212,0.7588738,0.7040857,0.6416526,0.6478052,0.5978491
"GRC",2007,0.3417853,0.8082703,0.7207916,0.7560552,0.6031948,0.6292958
"GRC",2008,0.3028837,0.8533265,0.7339116,0.4740424,0.6860259,0.2663809
"GRC",2009,0.3138793,0.8507109,0.6965337,0.481158,0.766288,0.7003757
"GRC",2010,0.3618008,0.8361406,0.6918338,0.5182008,0.6826173,0.6652287
"GRC",2011,0.3569045,0.8007366,0.668787,0.4495229,0.6674187,0.4569208
"GRC",2012,0.3620528,0.7702087,0.6198361,0.4892912,0.5362746,0.3726865
"GRC",2013,0.3610112,0.6610374,0.818572,0.4960127,0.7066428,0.3726865
"GRC",2014,0.355833,0.6009819,0.6788679,0.507328,0.8281974,0.3726865
"ISL",1980,0.3123463,0.8937002,0.771096,0.1542822,0.5,0.067187
"ISL",1981,0.3407454,0.9108199,0.8221092,0.1595346,0.5,0.0701085
"ISL",1982,0.4234503,0.9556385,0.7560514,0.1732851,0.5,0.077757
"ISL",1983,0.4356877,0.9687644,0.8009257,0.1773122,0.5,0.079997
"ISL",1984,0.4434335,0.9127235,0.7567509,0.1601186,0.5,0.0704334
"ISL",1985,0.4359777,0.8390628,0.6645486,0.1375193,0.5,0.0578628
"ISL",1986,0.391401,0.8485976,0.7043091,0.1404446,0.5,0.05949
"ISL",1987,0.4185852,0.7975061,0.5739816,0.1247695,0.5,0.0507709
"ISL",1988,0.4453703,0.814491,0.6400394,0.1299805,0.5,0.0536695
"ISL",1989,0.4810825,0.8524038,0.6588426,0.1416123,0.5,0.0601395
"ISL",1990,0.4586277,0.8592632,0.6864231,0.1437168,0.5,0.0613101
"ISL",1991,0.4764645,0.8381721,0.637365,0.137246,0.5,0.0577108
"ISL",1992,0.4882948,0.7964687,0.5151604,0.1244512,0.5,0.0505939
"ISL",1993,0.4819154,0.7860829,0.4958459,0.1212648,0.5,0.0488215
"ISL",1994,0.4739401,0.7948234,0.5295011,0.1443074,0.5,0.0616386
"ISL",1995,0.4721976,0.7943848,0.5377268,0.165804,0.5,0.0718189
"ISL",1996,0.4777063,0.7997301,0.5510787,0.1957292,0.5,0.0936792
"ISL",1997,0.5094715,0.8199267,0.5769195,0.3082835,0.5,0.1159028
"ISL",1998,0.5502027,0.8424624,0.5855224,0.3850033,0.5,0.0704552
"ISL",1999,0.5832189,0.8809263,0.6588668,0.5188515,0.5,0.1370256
"ISL",2000,0.6210239,0.8814968,0.6166819,0.64583,0.5,0.5047819
"ISL",2001,0.6458555,0.9283139,0.6673272,0.6854475,0.5,0.3098584
"ISL",2002,0.6837884,0.96571,0.6320978,0.8356653,0.5,0.6318514
"ISL",2003,0.7758108,1,0.6358069,0.8918285,0.5,0.919903
"ISL",2004,0.8077259,1,0.6463456,0.9301502,0.5,0.7635184
"ISL",2005,0.8280041,1,0.6942316,0.9006604,0.5,0.7459372
"ISL",2006,0.8283191,1,0.6473378,0.9275584,0.5,0.9641938
"ISL",2007,0.8318831,1,0.7518867,1,0.5,1
"ISL",2008,0.6827536,0.9987925,0.474869,0.6417857,0.5,0.6529744
"ISL",2009,0.680055,0.9101551,0.4436711,0.5224951,0.5,0.1177525
"ISL",2010,0.7222846,0.9078861,0.4073801,0.5397509,0.4129297,0.0945231
"ISL",2011,0.7254508,0.8802519,0.7515806,0.5456415,0.5,0.2783053
"ISL",2012,0.7309043,0.869948,0.7281957,0.5616711,0.5,0.278085
"ISL",2013,0.7221151,0.833818,0.5800916,0.5588904,0.5,0.278085
"ISL",2014,0.6915793,0.7981603,0.6453344,0.4911039,0.408983,0.278085
"IRL",1980,0.7798287,0.7151873,0.8125944,0.5352408,0.5867644,0.61992
"IRL",1981,0.7801194,0.6981288,0.8038067,0.5232732,0.5846949,0.6051337
"IRL",1982,0.791356,0.7009558,0.7977706,0.5252566,0.5850378,0.6075842
"IRL",1983,0.7939687,0.6669596,0.7765792,0.5014061,0.5842686,0.5781164
"IRL",1984,0.7894952,0.6469455,0.7677922,0.487365,0.541755,0.5607684
"IRL",1985,0.7780634,0.6121933,0.753811,0.4629843,0.665714,0.5306454
"IRL",1986,0.7728766,0.592053,0.7438893,0.4488546,0.665714,0.5131879
"IRL",1987,0.7676708,0.6362929,0.7748685,0.4798916,0.6643422,0.5515348
"IRL",1988,0.7826778,0.6754132,0.7857682,0.5073369,0.6641886,0.585444
"IRL",1989,0.7913476,0.6719129,0.7775571,0.5048812,0.7044753,0.58241
"IRL",1990,0.7891844,0.6609644,0.7726873,0.4972002,0.5406295,0.57292
"IRL",1991,0.7788003,0.6287829,0.7569822,0.4746229,0.5801481,0.5450252
"IRL",1992,0.7733797,0.5470899,0.6938305,0.4173103,0.5788379,0.4742142
"IRL",1993,0.7720053,0.5877776,0.7128287,0.4458552,0.888266,0.509482
"IRL",1994,0.7781671,0.6310534,0.7717336,0.4056589,0.7301259,0.4598186
"IRL",1995,0.8490384,0.6780642,0.7462859,0.3471098,0.8002699,0.3878237
"IRL",1996,0.8669683,0.7699655,0.7615095,0.3868219,0.834677,0.3980706
"IRL",1997,0.8991228,0.7764847,0.7767818,0.4439949,0.938534,0.3797955
"IRL",1998,0.9260415,0.8368517,0.7597603,0.6494094,0.9305195,0.7192063
"IRL",1999,0.9136657,0.8068353,0.7758759,0.6100308,0.9579518,0.7344719
"IRL",2000,0.9044624,0.7842119,0.7882213,0.5467424,1,0.1882599
"IRL",2001,0.8955159,0.7502589,0.7979929,0.5836958,1,0.2817421
"IRL",2002,0.8799378,0.738326,0.7657768,0.5925571,1,0.4765817
"IRL",2003,0.9320002,0.8000401,0.671469,0.6658824,1,0.5946133
"IRL",2004,0.9753677,0.8454506,0.6690274,0.6536732,1,0.4370247
"IRL",2005,1,0.8228303,0.7053112,0.6346554,1,0.5570862
"IRL",2006,1,0.8202779,0.6943327,0.7618562,1,0.5660047
"IRL",2007,1,0.8266321,0.7029739,0.7589847,1,0.8734557
"IRL",2008,0.9474173,0.8477051,0.6706688,0.5211262,1,0.378005
"IRL",2009,1,0.8502075,0.5860873,0.5735402,1,0.3279395
"IRL",2010,1,0.7628297,0.5846432,0.576441,1,0.2714694
"IRL",2011,0.9625516,0.7404298,0.5909361,0.6059324,0.7576509,0.1824913
"IRL",2012,0.9906202,0.6934506,0.5855252,0.6225715,0.8730218,0.1097105
"IRL",2013,0.974084,0.6766137,0.5675623,0.6243768,1,0.1097105
"IRL",2014,0.9267283,0.6578523,0.6539507,0.6253889,0.3821735,0.1097105
